;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
8653;Sunny Day;;False;;11;False;False;;Natu
8654;Light Screen;;False;;16;False;False;;Natu
8655;Protect;;False;;17;False;False;;Natu
8656;Rain Dance;;False;;18;False;False;;Natu
8657;Roost;;False;;19;True;False;;Natu
8658;Frustration;;False;;21;False;False;;Natu
8659;Solar Beam;;False;;22;False;False;;Natu
8660;Return;;False;;27;False;False;;Natu
8661;Shadow Ball;;False;;30;False;False;;Natu
8662;Double Team;;False;;32;False;False;;Natu
8663;Reflect;;False;;33;False;False;;Natu
8664;Aerial Ace;;False;;40;False;False;;Natu
8665;Facade;;False;;42;False;False;;Natu
8666;Rest;;False;;44;False;False;;Natu
8667;Attract;;False;;45;False;False;;Natu
8668;Thief;;False;;46;False;False;;Natu
8669;Round;;False;;48;False;False;;Natu
8670;Steel Wing;;False;;51;True;False;;Natu
8671;Thunder Wave;;False;;73;False;False;;Natu
8672;Psych Up;;False;;77;False;False;;Natu
8673;Dream Eater;;False;;85;False;False;;Natu
8674;Grass Knot;;False;;86;False;False;;Natu
8675;Swagger;;False;;87;False;False;;Natu
8676;Sleep Talk;;False;;88;False;False;;Natu
8677;U-turn;;False;;89;False;False;;Natu
8678;Substitute;;False;;90;False;False;;Natu
8679;Trick Room;;False;;92;False;False;;Natu
8680;Dazzling Gleam;;False;;99;False;False;;Natu
8681;Confide;;False;;100;False;False;;Natu
8682;Ally Switch;;False;;;True;False;;Natu
8683;Drill Peck;;False;;;True;False;;Natu
8684;Feather Dance;;False;;;True;False;;Natu
8685;Feint Attack;;False;;;True;False;;Natu
8686;Haze;;False;;;True;False;;Natu
8687;Quick Attack;;False;;;True;False;;Natu
8688;Refresh;;False;;;True;False;;Natu
8689;Simple Beam;;False;;;True;False;;Natu
8690;Skill Swap;;False;;;True;False;;Natu
8691;Sucker Punch;;False;;;True;False;;Natu
8692;Synchronoise;;False;;;True;False;;Natu
8693;Zen Headbutt;;False;;;True;False;;Natu
8694;Air Slash;1;False;;;False;False;;Xatu
8695;Leer;1;False;;;False;False;;Xatu
8696;Night Shade;1;False;;;False;False;;Xatu
8697;Night Shade;6;False;;;False;False;;Xatu
8698;Peck;1;False;;;False;False;;Xatu
8699;Tailwind;1;False;;;False;False;;Xatu
8700;Teleport;1;False;;;False;False;;Xatu
8701;Teleport;9;False;;;False;False;;Xatu
8702;Lucky Chant;12;False;;;False;False;;Xatu
8703;Stored Power;17;False;;;False;False;;Xatu
8704;Ominous Wind;20;False;;;False;False;;Xatu
8705;Confuse Ray;23;False;;;False;False;;Xatu
8706;Wish;29;False;;;False;False;;Xatu
8707;Psychic;35;False;;29;False;False;;Xatu
8708;Miracle Eye;39;False;;;False;False;;Xatu
8709;Psycho Shift;43;False;;;False;False;;Xatu
8710;Future Sight;49;False;;;False;False;;Xatu
8711;Guard Swap;53;False;;;False;False;;Xatu
8712;Power Swap;53;False;;;False;False;;Xatu
8713;Me First;57;False;;;False;False;;Xatu
8714;Psyshock;;False;;03;False;False;;Xatu
8715;Calm Mind;;False;;04;False;False;;Xatu
8716;Toxic;;False;;06;False;False;;Xatu
8717;Hidden Power;;False;;10;False;False;;Xatu
8718;Sunny Day;;False;;11;False;False;;Xatu
8719;Hyper Beam;;False;;15;False;False;;Xatu
8720;Light Screen;;False;;16;False;False;;Xatu
8721;Protect;;False;;17;False;False;;Xatu
8722;Rain Dance;;False;;18;False;False;;Xatu
8723;Roost;;False;;19;True;False;;Xatu
8724;Frustration;;False;;21;False;False;;Xatu
8725;Solar Beam;;False;;22;False;False;;Xatu
8726;Return;;False;;27;False;False;;Xatu
8727;Shadow Ball;;False;;30;False;False;;Xatu
8728;Double Team;;False;;32;False;False;;Xatu
8729;Reflect;;False;;33;False;False;;Xatu
8730;Aerial Ace;;False;;40;False;False;;Xatu
8731;Facade;;False;;42;False;False;;Xatu
8732;Rest;;False;;44;False;False;;Xatu
8733;Attract;;False;;45;False;False;;Xatu
8734;Thief;;False;;46;False;False;;Xatu
8735;Round;;False;;48;False;False;;Xatu
8736;Steel Wing;;False;;51;True;False;;Xatu
8737;Giga Impact;;False;;68;False;False;;Xatu
8738;Thunder Wave;;False;;73;False;False;;Xatu
8739;Fly;;False;;76;False;False;;Xatu
8740;Psych Up;;False;;77;False;False;;Xatu
8741;Dream Eater;;False;;85;False;False;;Xatu
8742;Grass Knot;;False;;86;False;False;;Xatu
8743;Swagger;;False;;87;False;False;;Xatu
8744;Sleep Talk;;False;;88;False;False;;Xatu
8745;U-turn;;False;;89;False;False;;Xatu
8746;Substitute;;False;;90;False;False;;Xatu
8747;Trick Room;;False;;92;False;False;;Xatu
8748;Dazzling Gleam;;False;;99;False;False;;Xatu
8749;Confide;;False;;100;False;False;;Xatu
8750;Ally Switch;;False;;;True;False;;Xatu
8751;Drill Peck;;False;;;True;False;;Xatu
8752;Feather Dance;;False;;;True;False;;Xatu
8753;Feint Attack;;False;;;True;False;;Xatu
8754;Haze;;False;;;True;False;;Xatu
8755;Quick Attack;;False;;;True;False;;Xatu
8756;Refresh;;False;;;True;False;;Xatu
8757;Simple Beam;;False;;;True;False;;Xatu
8758;Skill Swap;;False;;;True;False;;Xatu
8759;Sucker Punch;;False;;;True;False;;Xatu
8760;Synchronoise;;False;;;True;False;;Xatu
8761;Zen Headbutt;;False;;;True;False;;Xatu
8762;Growl;1;False;;;False;False;;Mareep
8763;Tackle;1;False;;;False;False;;Mareep
8764;Thunder Wave;4;False;;73;False;False;;Mareep
8765;Thunder Shock;8;False;;;False;False;;Mareep
8766;Cotton Spore;11;False;;;False;False;;Mareep
8767;Charge;15;False;;;True;False;;Mareep
8768;Take Down;18;False;;;True;False;;Mareep
8769;Electro Ball;22;False;;;False;False;;Mareep
8770;Confuse Ray;25;False;;;False;False;;Mareep
8771;Power Gem;29;False;;;False;False;;Mareep
8772;Discharge;32;False;;;False;False;;Mareep
8773;Cotton Guard;36;False;;;False;False;;Mareep
8774;Signal Beam;39;False;;;False;False;;Mareep
8775;Light Screen;43;False;;16;False;False;;Mareep
8776;Thunder;46;False;;25;False;False;;Mareep
8777;Toxic;;False;;06;False;False;;Mareep
8778;Hidden Power;;False;;10;False;False;;Mareep
8779;Protect;;False;;17;False;False;;Mareep
8780;Rain Dance;;False;;18;False;False;;Mareep
8781;Safeguard;;False;;20;False;False;;Mareep
8782;Frustration;;False;;21;False;False;;Mareep
8783;Thunderbolt;;False;;24;False;False;;Mareep
8784;Return;;False;;27;False;False;;Mareep
8785;Double Team;;False;;32;False;False;;Mareep
8786;Facade;;False;;42;False;False;;Mareep
8787;Rest;;False;;44;False;False;;Mareep
8788;Attract;;False;;45;False;False;;Mareep
8789;Round;;False;;48;False;False;;Mareep
8790;Echoed Voice;;False;;49;False;False;;Mareep
8791;Charge Beam;;False;;57;False;False;;Mareep
8792;Swagger;;False;;87;False;False;;Mareep
8793;Sleep Talk;;False;;88;False;False;;Mareep
8794;Substitute;;False;;90;False;False;;Mareep
8795;Wild Charge;;False;;93;False;False;;Mareep
8796;Confide;;False;;100;False;False;;Mareep
8797;After You;;False;;;True;False;;Mareep
8798;Agility;;False;;;True;False;;Mareep
8799;Body Slam;;False;;;True;False;;Mareep
8800;Eerie Impulse;;False;;;True;False;;Mareep
8801;Electric Terrain;;False;;;True;False;;Mareep
8802;Flatter;;False;;;True;False;;Mareep
8803;Iron Tail;;False;;;True;False;;Mareep
8804;Odor Sleuth;;False;;;True;False;;Mareep
8805;Sand Attack;;False;;;True;False;;Mareep
8806;Screech;;False;;;True;False;;Mareep
8807;Growl;1;False;;;False;False;;Flaaffy
8808;Tackle;1;False;;;False;False;;Flaaffy
8809;Thunder Shock;1;False;;;False;False;;Flaaffy
8810;Thunder Shock;8;False;;;False;False;;Flaaffy
8811;Thunder Wave;1;False;;73;False;False;;Flaaffy
8812;Thunder Wave;4;False;;73;False;False;;Flaaffy
8813;Cotton Spore;11;False;;;False;False;;Flaaffy
8814;Charge;16;False;;;True;False;;Flaaffy
8815;Take Down;20;False;;;True;False;;Flaaffy
8816;Electro Ball;25;False;;;False;False;;Flaaffy
8817;Confuse Ray;29;False;;;False;False;;Flaaffy
8818;Power Gem;34;False;;;False;False;;Flaaffy
8819;Discharge;38;False;;;False;False;;Flaaffy
8820;Cotton Guard;43;False;;;False;False;;Flaaffy
8821;Signal Beam;47;False;;;False;False;;Flaaffy
8822;Light Screen;52;False;;16;False;False;;Flaaffy
8823;Thunder;56;False;;25;False;False;;Flaaffy
8824;Toxic;;False;;06;False;False;;Flaaffy
8825;Hidden Power;;False;;10;False;False;;Flaaffy
8826;Protect;;False;;17;False;False;;Flaaffy
8827;Rain Dance;;False;;18;False;False;;Flaaffy
8828;Safeguard;;False;;20;False;False;;Flaaffy
8829;Frustration;;False;;21;False;False;;Flaaffy
8830;Thunderbolt;;False;;24;False;False;;Flaaffy
8831;Return;;False;;27;False;False;;Flaaffy
8832;Brick Break;;False;;31;False;False;;Flaaffy
8833;Double Team;;False;;32;False;False;;Flaaffy
8834;Facade;;False;;42;False;False;;Flaaffy
8835;Rest;;False;;44;False;False;;Flaaffy
8836;Attract;;False;;45;False;False;;Flaaffy
8837;Round;;False;;48;False;False;;Flaaffy
8838;Echoed Voice;;False;;49;False;False;;Flaaffy
8839;Fling;;False;;56;False;False;;Flaaffy
8840;Charge Beam;;False;;57;False;False;;Flaaffy
8841;Volt Switch;;False;;72;False;False;;Flaaffy
8842;Swagger;;False;;87;False;False;;Flaaffy
8843;Sleep Talk;;False;;88;False;False;;Flaaffy
8844;Substitute;;False;;90;False;False;;Flaaffy
8845;Wild Charge;;False;;93;False;False;;Flaaffy
8846;Confide;;False;;100;False;False;;Flaaffy
8847;After You;;False;;;True;False;;Flaaffy
8848;Agility;;False;;;True;False;;Flaaffy
8849;Body Slam;;False;;;True;False;;Flaaffy
8850;Eerie Impulse;;False;;;True;False;;Flaaffy
8851;Electric Terrain;;False;;;True;False;;Flaaffy
8852;Flatter;;False;;;True;False;;Flaaffy
8853;Iron Tail;;False;;;True;False;;Flaaffy
8854;Odor Sleuth;;False;;;True;False;;Flaaffy
8855;Sand Attack;;False;;;True;False;;Flaaffy
8856;Screech;;False;;;True;False;;Flaaffy
8857;Dragon Pulse;1;False;;;False;False;;Ampharos
8858;Dragon Pulse;65;False;;;False;False;;Ampharos
8859;Fire Punch;1;False;;;False;False;;Ampharos
8860;Growl;1;False;;;False;False;;Ampharos
8861;Ion Deluge;1;False;;;False;False;;Ampharos
8862;Magnetic Flux;1;False;;;False;False;;Ampharos
8863;Tackle;1;False;;;False;False;;Ampharos
8864;Thunder Punch;1;False;;;False;False;;Ampharos
8865;Thunder Shock;1;False;;;False;False;;Ampharos
8866;Thunder Shock;8;False;;;False;False;;Ampharos
8867;Thunder Wave;1;False;;73;False;False;;Ampharos
8868;Thunder Wave;4;False;;73;False;False;;Ampharos
8869;Zap Cannon;1;False;;;False;False;;Ampharos
8870;Cotton Spore;11;False;;;False;False;;Ampharos
8871;Charge;16;False;;;True;False;;Ampharos
8872;Take Down;20;False;;;True;False;;Ampharos
8873;Electro Ball;25;False;;;False;False;;Ampharos
8874;Confuse Ray;29;False;;;False;False;;Ampharos
8875;Power Gem;35;False;;;False;False;;Ampharos
8876;Discharge;40;False;;;False;False;;Ampharos
8877;Cotton Guard;46;False;;;False;False;;Ampharos
8878;Signal Beam;51;False;;;False;False;;Ampharos
8879;Light Screen;57;False;;16;False;False;;Ampharos
8880;Thunder;62;False;;25;False;False;;Ampharos
8881;Toxic;;False;;06;False;False;;Ampharos
8882;Hidden Power;;False;;10;False;False;;Ampharos
8883;Hyper Beam;;False;;15;False;False;;Ampharos
8884;Protect;;False;;17;False;False;;Ampharos
8885;Rain Dance;;False;;18;False;False;;Ampharos
8886;Safeguard;;False;;20;False;False;;Ampharos
8887;Frustration;;False;;21;False;False;;Ampharos
8888;Thunderbolt;;False;;24;False;False;;Ampharos
8889;Return;;False;;27;False;False;;Ampharos
8890;Brick Break;;False;;31;False;False;;Ampharos
8891;Double Team;;False;;32;False;False;;Ampharos
8892;Facade;;False;;42;False;False;;Ampharos
8893;Rest;;False;;44;False;False;;Ampharos
8894;Attract;;False;;45;False;False;;Ampharos
8895;Round;;False;;48;False;False;;Ampharos
8896;Echoed Voice;;False;;49;False;False;;Ampharos
8897;Focus Blast;;False;;52;False;False;;Ampharos
8898;Fling;;False;;56;False;False;;Ampharos
8899;Charge Beam;;False;;57;False;False;;Ampharos
8900;Brutal Swing;;False;;59;False;False;;Ampharos
8901;Giga Impact;;False;;68;False;False;;Ampharos
8902;Volt Switch;;False;;72;False;False;;Ampharos
8903;Bulldoze;;False;;78;False;False;;Ampharos
8904;Swagger;;False;;87;False;False;;Ampharos
8905;Sleep Talk;;False;;88;False;False;;Ampharos
8906;Substitute;;False;;90;False;False;;Ampharos
8907;Wild Charge;;False;;93;False;False;;Ampharos
8908;Confide;;False;;100;False;False;;Ampharos
8909;After You;;False;;;True;False;;Ampharos
8910;Agility;;False;;;True;False;;Ampharos
8911;Body Slam;;False;;;True;False;;Ampharos
8912;Eerie Impulse;;False;;;True;False;;Ampharos
8913;Electric Terrain;;False;;;True;False;;Ampharos
8914;Flatter;;False;;;True;False;;Ampharos
8915;Iron Tail;;False;;;True;False;;Ampharos
8916;Odor Sleuth;;False;;;True;False;;Ampharos
8917;Sand Attack;;False;;;True;False;;Ampharos
8918;Screech;;False;;;True;False;;Ampharos
8919;Leaf Blade;1;False;;;False;False;;Bellossom
8920;Leaf Storm;1;False;;;False;False;;Bellossom
8921;Leaf Storm;69;False;;;False;False;;Bellossom
8922;Magical Leaf;1;False;;;False;False;;Bellossom
8923;Mega Drain;1;False;;;False;False;;Bellossom
8924;Stun Spore;1;False;;;False;False;;Bellossom
8925;Sunny Day;1;False;;11;False;False;;Bellossom
8926;Sweet Scent;1;False;;;False;False;;Bellossom
8927;Quiver Dance;39;False;;;False;False;;Bellossom
8928;Petal Blizzard;49;False;;;False;False;;Bellossom
8929;Petal Dance;59;False;;;False;False;;Bellossom
8930;Absorb;;True;;;False;False;;Bellossom
8931;Acid;;True;;;False;False;;Bellossom
8932;Giga Drain;;True;;;False;False;;Bellossom
8933;Grassy Terrain;;True;;;False;False;;Bellossom
8934;Growth;;True;;;False;False;;Bellossom
8935;Lucky Chant;;True;;;False;False;;Bellossom
8936;Moonblast;;True;;;False;False;;Bellossom
8937;Moonlight;;True;;;False;False;;Bellossom
8938;Natural Gift;;True;;;False;False;;Bellossom
8939;Poison Powder;;True;;;False;False;;Bellossom
8940;Sleep Powder;;True;;;False;False;;Bellossom
8941;Toxic;;True;;06;False;False;;Bellossom
8942;Venoshock;;False;;09;False;False;;Bellossom
8943;Hidden Power;;False;;10;False;False;;Bellossom
8944;Hyper Beam;;False;;15;False;False;;Bellossom
8945;Protect;;False;;17;False;False;;Bellossom
8946;Safeguard;;False;;20;False;False;;Bellossom
8947;Frustration;;False;;21;False;False;;Bellossom
8948;Solar Beam;;False;;22;False;False;;Bellossom
8949;Return;;False;;27;False;False;;Bellossom
8950;Double Team;;False;;32;False;False;;Bellossom
8951;Sludge Bomb;;False;;36;False;False;;Bellossom
8952;Facade;;False;;42;False;False;;Bellossom
8953;Rest;;False;;44;False;False;;Bellossom
8954;Attract;;False;;45;False;False;;Bellossom
8955;Round;;False;;48;False;False;;Bellossom
8956;Energy Ball;;False;;53;False;False;;Bellossom
8957;Fling;;False;;56;False;False;;Bellossom
8958;Giga Impact;;False;;68;False;False;;Bellossom
8959;Swords Dance;;False;;75;False;False;;Bellossom
8960;Infestation;;False;;83;False;False;;Bellossom
8961;Grass Knot;;False;;86;False;False;;Bellossom
8962;Swagger;;False;;87;False;False;;Bellossom
8963;Sleep Talk;;False;;88;False;False;;Bellossom
8964;Substitute;;False;;90;False;False;;Bellossom
8965;Nature Power;;False;;96;True;False;;Bellossom
8966;Dazzling Gleam;;False;;99;False;False;;Bellossom
8967;Confide;;False;;100;False;False;;Bellossom
8968;After You;;False;;;True;False;;Bellossom
8969;Charm;;False;;;True;False;;Bellossom
8970;Flail;;False;;;True;False;;Bellossom
8971;Ingrain;;False;;;True;False;;Bellossom
8972;Razor Leaf;;False;;;True;False;;Bellossom
8973;Secret Power;;False;;;True;False;;Bellossom
8974;Synthesis;;False;;;True;False;;Bellossom
8975;Teeter Dance;;False;;;True;False;;Bellossom
8976;Tickle;;False;;;True;False;;Bellossom
8977;Tackle;1;False;;;False;False;;Marill
8978;Water Gun;1;False;;;False;False;;Marill
8979;Tail Whip;2;False;;;False;False;;Marill
8980;Water Sport;5;False;;;True;False;;Marill
8981;Bubble;7;False;;;False;False;;Marill
8982;Defense Curl;10;False;;;False;False;;Marill
8983;Rollout;10;False;;;False;False;;Marill
8984;Bubble Beam;13;False;;;False;False;;Marill
8985;Helping Hand;16;False;;;False;False;;Marill
8986;Aqua Tail;20;False;;;False;False;;Marill
8987;Play Rough;23;False;;;False;False;;Marill
8988;Aqua Ring;28;False;;;False;False;;Marill
8989;Rain Dance;31;False;;18;False;False;;Marill
8990;Double-Edge;37;False;;;False;False;;Marill
8991;Superpower;40;False;;;True;False;;Marill
8992;Hydro Pump;47;False;;;False;False;;Marill
8993;Bounce;;True;;;False;False;;Marill
8994;Charm;;True;;;False;False;;Marill
8995;Slam;;True;;;True;False;;Marill
8996;Splash;;True;;;False;False;;Marill
8997;Work Up;;False;;01;False;False;;Marill
8998;Toxic;;False;;06;False;False;;Marill
8999;Hail;;False;;07;False;False;;Marill
9000;Hidden Power;;False;;10;False;False;;Marill
9001;Ice Beam;;False;;13;False;False;;Marill
9002;Blizzard;;False;;14;False;False;;Marill
9003;Light Screen;;False;;16;False;False;;Marill
9004;Protect;;False;;17;False;False;;Marill
9005;Frustration;;False;;21;False;False;;Marill
9006;Return;;False;;27;False;False;;Marill
9007;Brick Break;;False;;31;False;False;;Marill
9008;Double Team;;False;;32;False;False;;Marill
9009;Facade;;False;;42;False;False;;Marill
9010;Rest;;False;;44;False;False;;Marill
9011;Attract;;False;;45;False;False;;Marill
9012;Round;;False;;48;False;False;;Marill
9013;Scald;;False;;55;False;False;;Marill
9014;Fling;;False;;56;False;False;;Marill
9015;Grass Knot;;False;;86;False;False;;Marill
9016;Swagger;;False;;87;False;False;;Marill
9017;Sleep Talk;;False;;88;False;False;;Marill
9018;Substitute;;False;;90;False;False;;Marill
9019;Surf;;False;;94;False;False;;Marill
9020;Waterfall;;False;;98;False;False;;Marill
9021;Confide;;False;;100;False;False;;Marill
9022;Amnesia;;False;;;True;False;;Marill
9023;Aqua Jet;;False;;;True;False;;Marill
9024;Belly Drum;;False;;;True;False;;Marill
9025;Body Slam;;False;;;True;False;;Marill
9026;Camouflage;;False;;;True;False;;Marill
9027;Future Sight;;False;;;True;False;;Marill
9028;Muddy Water;;False;;;True;False;;Marill
9029;Perish Song;;False;;;True;False;;Marill
9030;Present;;False;;;True;False;;Marill
9031;Refresh;;False;;;True;False;;Marill
9032;Supersonic;;False;;;True;False;;Marill
9033;Copycat;;False;;;True;False;;Marill
9034;Encore;;False;;;True;False;;Marill
9035;Fake Tears;;False;;;True;False;;Marill
9036;Sing;;False;;;True;False;;Marill
9037;Soak;;False;;;True;False;;Marill
9038;Tickle;;False;;;True;False;;Marill
9039;Tackle;1;False;;;False;False;;Azumarill
9040;Tail Whip;1;False;;;False;False;;Azumarill
9041;Tail Whip;2;False;;;False;False;;Azumarill
9042;Water Gun;1;False;;;False;False;;Azumarill
9043;Water Sport;1;False;;;True;False;;Azumarill
9044;Water Sport;5;False;;;True;False;;Azumarill
9045;Bubble;7;False;;;False;False;;Azumarill
9046;Defense Curl;10;False;;;False;False;;Azumarill
9047;Rollout;10;False;;;False;False;;Azumarill
9048;Bubble Beam;13;False;;;False;False;;Azumarill
9049;Helping Hand;16;False;;;False;False;;Azumarill
9050;Aqua Tail;21;False;;;False;False;;Azumarill
9051;Play Rough;25;False;;;False;False;;Azumarill
9052;Aqua Ring;31;False;;;False;False;;Azumarill
9053;Rain Dance;35;False;;18;False;False;;Azumarill
9054;Double-Edge;42;False;;;False;False;;Azumarill
9055;Superpower;46;False;;;True;False;;Azumarill
9056;Hydro Pump;55;False;;;False;False;;Azumarill
9057;Bounce;;True;;;False;False;;Azumarill
9058;Charm;;True;;;False;False;;Azumarill
9059;Slam;;True;;;True;False;;Azumarill
9060;Splash;;True;;;False;False;;Azumarill
9061;Work Up;;False;;01;False;False;;Azumarill
9062;Toxic;;False;;06;False;False;;Azumarill
9063;Hail;;False;;07;False;False;;Azumarill
9064;Hidden Power;;False;;10;False;False;;Azumarill
9065;Ice Beam;;False;;13;False;False;;Azumarill
9066;Blizzard;;False;;14;False;False;;Azumarill
9067;Hyper Beam;;False;;15;False;False;;Azumarill
9068;Light Screen;;False;;16;False;False;;Azumarill
9069;Protect;;False;;17;False;False;;Azumarill
9070;Frustration;;False;;21;False;False;;Azumarill
9071;Return;;False;;27;False;False;;Azumarill
9072;Brick Break;;False;;31;False;False;;Azumarill
9073;Double Team;;False;;32;False;False;;Azumarill
9074;Facade;;False;;42;False;False;;Azumarill
9075;Rest;;False;;44;False;False;;Azumarill
9076;Attract;;False;;45;False;False;;Azumarill
9077;Round;;False;;48;False;False;;Azumarill
9078;Focus Blast;;False;;52;False;False;;Azumarill
9079;Scald;;False;;55;False;False;;Azumarill
9080;Fling;;False;;56;False;False;;Azumarill
9081;Giga Impact;;False;;68;False;False;;Azumarill
9082;Bulldoze;;False;;78;False;False;;Azumarill
9083;Grass Knot;;False;;86;False;False;;Azumarill
9084;Swagger;;False;;87;False;False;;Azumarill
9085;Sleep Talk;;False;;88;False;False;;Azumarill
9086;Substitute;;False;;90;False;False;;Azumarill
9087;Surf;;False;;94;False;False;;Azumarill
9088;Waterfall;;False;;98;False;False;;Azumarill
9089;Confide;;False;;100;False;False;;Azumarill
9090;Amnesia;;False;;;True;False;;Azumarill
9091;Aqua Jet;;False;;;True;False;;Azumarill
9092;Belly Drum;;False;;;True;False;;Azumarill
9093;Body Slam;;False;;;True;False;;Azumarill
9094;Camouflage;;False;;;True;False;;Azumarill
9095;Copycat;;False;;;True;False;;Azumarill
9096;Encore;;False;;;True;False;;Azumarill
9097;Fake Tears;;False;;;True;False;;Azumarill
9098;Future Sight;;False;;;True;False;;Azumarill
9099;Muddy Water;;False;;;True;False;;Azumarill
9100;Perish Song;;False;;;True;False;;Azumarill
9101;Present;;False;;;True;False;;Azumarill
9102;Refresh;;False;;;True;False;;Azumarill
9103;Sing;;False;;;True;False;;Azumarill
9104;Soak;;False;;;True;False;;Azumarill
9105;Supersonic;;False;;;True;False;;Azumarill
9106;Tickle;;False;;;True;False;;Azumarill
9107;Copycat;1;False;;;False;False;;Sudowoodo
9108;Flail;1;False;;;False;False;;Sudowoodo
9109;Flail;5;False;;;False;False;;Sudowoodo
9110;Low Kick;1;False;;;False;False;;Sudowoodo
9111;Low Kick;8;False;;;False;False;;Sudowoodo
9112;Rock Throw;1;False;;;False;False;;Sudowoodo
9113;Rock Throw;12;False;;;False;False;;Sudowoodo
9114;Slam;1;False;;;False;False;;Sudowoodo
9115;Wood Hammer;1;False;;;False;False;;Sudowoodo
9116;Mimic;15;False;;;False;False;;Sudowoodo
9117;Feint Attack;19;False;;;False;False;;Sudowoodo
9118;Tearful Look;22;False;;;False;False;;Sudowoodo
9119;Rock Tomb;26;False;;39;False;False;;Sudowoodo
9120;Block;29;False;;;False;False;;Sudowoodo
9121;Rock Slide;33;False;;80;False;False;;Sudowoodo
9122;Counter;36;False;;;False;False;;Sudowoodo
9123;Sucker Punch;40;False;;;False;False;;Sudowoodo
9124;Double-Edge;43;False;;;False;False;;Sudowoodo
9125;Stone Edge;47;False;;71;False;False;;Sudowoodo
9126;Hammer Arm;50;False;;;False;False;;Sudowoodo
9127;Head Smash;54;False;;;False;False;;Sudowoodo
9128;Fake Tears;;True;;;False;False;;Sudowoodo
9129;Calm Mind;;False;;04;False;False;;Sudowoodo
9130;Toxic;;False;;06;False;False;;Sudowoodo
9131;Hidden Power;;False;;10;False;False;;Sudowoodo
9132;Sunny Day;;False;;11;False;False;;Sudowoodo
9133;Taunt;;False;;12;False;False;;Sudowoodo
9134;Protect;;False;;17;False;False;;Sudowoodo
9135;Frustration;;False;;21;False;False;;Sudowoodo
9136;Smack Down;;False;;23;False;False;;Sudowoodo
9137;Earthquake;;False;;26;False;False;;Sudowoodo
9138;Return;;False;;27;False;False;;Sudowoodo
9139;Brick Break;;False;;31;False;False;;Sudowoodo
9140;Double Team;;False;;32;False;False;;Sudowoodo
9141;Sandstorm;;False;;37;False;False;;Sudowoodo
9142;Torment;;False;;41;False;False;;Sudowoodo
9143;Facade;;False;;42;False;False;;Sudowoodo
9144;Rest;;False;;44;False;False;;Sudowoodo
9145;Attract;;False;;45;False;False;;Sudowoodo
9146;Thief;;False;;46;False;False;;Sudowoodo
9147;Round;;False;;48;False;False;;Sudowoodo
9148;Fling;;False;;56;False;False;;Sudowoodo
9149;Explosion;;False;;64;False;False;;Sudowoodo
9150;Rock Polish;;False;;69;False;False;;Sudowoodo
9151;Psych Up;;False;;77;False;False;;Sudowoodo
9152;Bulldoze;;False;;78;False;False;;Sudowoodo
9153;Swagger;;False;;87;False;False;;Sudowoodo
9154;Sleep Talk;;False;;88;False;False;;Sudowoodo
9155;Substitute;;False;;90;False;False;;Sudowoodo
9156;Nature Power;;False;;96;False;False;;Sudowoodo
9157;Confide;;False;;100;False;False;;Sudowoodo
9158;Curse;;False;;;True;False;;Sudowoodo
9159;Defense Curl;;False;;;True;False;;Sudowoodo
9160;Endure;;False;;;True;False;;Sudowoodo
9161;Harden;;False;;;True;False;;Sudowoodo
9162;Headbutt;;False;;;True;False;;Sudowoodo
9163;Rollout;;False;;;True;False;;Sudowoodo
9164;Sand Tomb;;False;;;True;False;;Sudowoodo
9165;Self-Destruct;;False;;;True;False;;Sudowoodo
9166;Stealth Rock;;False;;;True;False;;Sudowoodo
9167;Bubble Beam;1;False;;;True;False;;Politoed
9168;Double Slap;1;False;;;False;False;;Politoed
9169;Hypnosis;1;False;;;False;False;;Politoed
9170;Perish Song;1;False;;;False;False;;Politoed
9171;Swagger;27;False;;87;False;False;;Politoed
9172;Bounce;37;False;;;False;False;;Politoed
9173;Hyper Voice;48;False;;;False;False;;Politoed
9174;Belly Drum;;True;;;False;False;;Politoed
9175;Body Slam;;True;;;False;False;;Politoed
9176;Bubble;;True;;;False;False;;Politoed
9177;Hydro Pump;;True;;;False;False;;Politoed
9178;Mud Bomb;;True;;;False;False;;Politoed
9179;Mud Shot;;True;;;True;False;;Politoed
9180;Rain Dance;;True;;18;False;False;;Politoed
9181;Wake-Up Slap;;True;;;False;False;;Politoed
9182;Water Gun;;True;;;False;False;;Politoed
9183;Water Sport;;True;;;True;False;;Politoed
9184;Toxic;;False;;06;False;False;;Politoed
9185;Hail;;False;;07;False;False;;Politoed
9186;Hidden Power;;False;;10;False;False;;Politoed
9187;Ice Beam;;False;;13;False;False;;Politoed
9188;Blizzard;;False;;14;False;False;;Politoed
9189;Hyper Beam;;False;;15;False;False;;Politoed
9190;Protect;;False;;17;False;False;;Politoed
9191;Frustration;;False;;21;False;False;;Politoed
9192;Earthquake;;False;;26;False;False;;Politoed
9193;Return;;False;;27;False;False;;Politoed
9194;Psychic;;False;;29;False;False;;Politoed
9195;Brick Break;;False;;31;False;False;;Politoed
9196;Double Team;;False;;32;False;False;;Politoed
9197;Facade;;False;;42;False;False;;Politoed
9198;Rest;;False;;44;False;False;;Politoed
9199;Attract;;False;;45;False;False;;Politoed
9200;Thief;;False;;46;False;False;;Politoed
9201;Round;;False;;48;False;False;;Politoed
9202;Echoed Voice;;False;;49;False;False;;Politoed
