;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
3667;Incinerate;;False;;59;False;False;;Machop
3668;Payback;;False;;66;False;False;;Machop
3669;Retaliate;;False;;67;False;False;;Machop
3670;Bulldoze;;False;;78;False;False;;Machop
3671;Rock Slide;;False;;80;False;False;;Machop
3672;Poison Jab;;False;;84;False;False;;Machop
3673;Swagger;;False;;87;False;False;;Machop
3674;Sleep Talk;;False;;88;False;False;;Machop
3675;Substitute;;False;;90;False;False;;Machop
3676;Rock Smash;;False;;94;False;False;;Machop
3677;Power-Up Punch;;False;;98;False;False;;Machop
3678;Confide;;False;;100;False;False;;Machop
3679;Bullet Punch;;False;;;True;False;;Machop
3680;Close Combat;;False;;;True;False;;Machop
3681;Counter;;False;;;True;False;;Machop
3682;Encore;;False;;;True;False;;Machop
3683;Fire Punch;;False;;;True;False;;Machop
3684;Heavy Slam;;False;;;True;False;;Machop
3685;Ice Punch;;False;;;True;False;;Machop
3686;Knock Off;;False;;;True;False;;Machop
3687;Meditate;;False;;;True;False;;Machop
3688;Power Trick;;False;;;True;False;;Machop
3689;Quick Guard;;False;;;True;False;;Machop
3690;Rolling Kick;;False;;;True;False;;Machop
3691;Smelling Salts;;False;;;True;False;;Machop
3692;Thunder Punch;;False;;;True;False;;Machop
3693;Tickle;;False;;;True;False;;Machop
3694;Focus Energy;1;False;;;False;False;;Machamp
3695;Focus Energy;7;False;;;False;False;;Machamp
3696;Karate Chop;1;False;;;False;False;;Machamp
3697;Karate Chop;10;False;;;False;False;;Machamp
3698;Leer;1;False;;;False;False;;Machamp
3699;Low Kick;1;False;;;False;False;;Machamp
3700;Wide Guard;1;False;;;False;False;;Machamp
3701;Low Sweep;13;False;;47;False;False;;Machamp
3702;Foresight;19;False;;;False;False;;Machamp
3703;Seismic Toss;22;False;;;False;False;;Machamp
3704;Revenge;25;False;;;False;False;;Machamp
3705;Vital Throw;32;False;;;False;False;;Machamp
3706;Submission;36;False;;;False;False;;Machamp
3707;Wake-Up Slap;40;False;;;False;False;;Machamp
3708;Cross Chop;44;False;;;False;False;;Machamp
3709;Scary Face;51;False;;;False;False;;Machamp
3710;Dynamic Punch;55;False;;;False;False;;Machamp
3711;Strength;;False;04;;False;False;;Machamp
3712;Toxic;;False;;06;False;False;;Machamp
3713;Bulk Up;;False;;08;False;False;;Machamp
3714;Hidden Power;;False;;10;False;False;;Machamp
3715;Sunny Day;;False;;11;False;False;;Machamp
3716;Hyper Beam;;False;;15;False;False;;Machamp
3717;Light Screen;;False;;16;False;False;;Machamp
3718;Protect;;False;;17;False;False;;Machamp
3719;Rain Dance;;False;;18;False;False;;Machamp
3720;Frustration;;False;;21;False;False;;Machamp
3721;Smack Down;;False;;23;False;False;;Machamp
3722;Earthquake;;False;;26;False;False;;Machamp
3723;Return;;False;;27;False;False;;Machamp
3724;Dig;;False;;28;False;False;;Machamp
3725;Brick Break;;False;;31;False;False;;Machamp
3726;Double Team;;False;;32;False;False;;Machamp
3727;Flamethrower;;False;;35;False;False;;Machamp
3728;Fire Blast;;False;;38;False;False;;Machamp
3729;Rock Tomb;;False;;39;False;False;;Machamp
3730;Facade;;False;;42;False;False;;Machamp
3731;Rest;;False;;44;False;False;;Machamp
3732;Attract;;False;;45;False;False;;Machamp
3733;Thief;;False;;46;False;False;;Machamp
3734;Round;;False;;48;False;False;;Machamp
3735;Focus Blast;;False;;52;False;False;;Machamp
3736;Fling;;False;;56;False;False;;Machamp
3737;Incinerate;;False;;59;False;False;;Machamp
3738;Payback;;False;;66;False;False;;Machamp
3739;Retaliate;;False;;67;False;False;;Machamp
3740;Giga Impact;;False;;68;False;False;;Machamp
3741;Stone Edge;;False;;71;False;False;;Machamp
3742;Bulldoze;;False;;78;False;False;;Machamp
3743;Rock Slide;;False;;80;False;False;;Machamp
3744;Poison Jab;;False;;84;False;False;;Machamp
3745;Swagger;;False;;87;False;False;;Machamp
3746;Sleep Talk;;False;;88;False;False;;Machamp
3747;Substitute;;False;;90;False;False;;Machamp
3748;Rock Smash;;False;;94;False;False;;Machamp
3749;Power-Up Punch;;False;;98;False;False;;Machamp
3750;Confide;;False;;100;False;False;;Machamp
3751;Bullet Punch;;False;;;True;False;;Machamp
3752;Close Combat;;False;;;True;False;;Machamp
3753;Counter;;False;;;True;False;;Machamp
3754;Encore;;False;;;True;False;;Machamp
3755;Fire Punch;;False;;;True;False;;Machamp
3756;Heavy Slam;;False;;;True;False;;Machamp
3757;Ice Punch;;False;;;True;False;;Machamp
3758;Knock Off;;False;;;True;False;;Machamp
3759;Meditate;;False;;;True;False;;Machamp
3760;Power Trick;;False;;;True;False;;Machamp
3761;Quick Guard;;False;;;True;False;;Machamp
3762;Rolling Kick;;False;;;True;False;;Machamp
3763;Smelling Salts;;False;;;True;False;;Machamp
3764;Thunder Punch;;False;;;True;False;;Machamp
3765;Tickle;;False;;;True;False;;Machamp
3766;Vine Whip;1;False;;;False;False;;Bellsprout
3767;Growth;7;False;;;False;False;;Bellsprout
3768;Wrap;11;False;;;False;False;;Bellsprout
3769;Sleep Powder;13;False;;;False;False;;Bellsprout
3770;Poison Powder;15;False;;;False;False;;Bellsprout
3771;Stun Spore;17;False;;;False;False;;Bellsprout
3772;Acid;23;False;;;False;False;;Bellsprout
3773;Knock Off;27;False;;;False;False;;Bellsprout
3774;Sweet Scent;29;False;;;False;False;;Bellsprout
3775;Gastro Acid;35;False;;;False;False;;Bellsprout
3776;Razor Leaf;39;False;;;False;False;;Bellsprout
3777;Slam;41;False;;;False;False;;Bellsprout
3778;Wring Out;47;False;;;False;False;;Bellsprout
3779;Cut;;False;01;;False;False;;Bellsprout
3780;Toxic;;False;;06;False;False;;Bellsprout
3781;Venoshock;;False;;09;False;False;;Bellsprout
3782;Hidden Power;;False;;10;False;False;;Bellsprout
3783;Sunny Day;;False;;11;False;False;;Bellsprout
3784;Protect;;False;;17;False;False;;Bellsprout
3785;Frustration;;False;;21;False;False;;Bellsprout
3786;Solar Beam;;False;;22;False;False;;Bellsprout
3787;Return;;False;;27;False;False;;Bellsprout
3788;Double Team;;False;;32;False;False;;Bellsprout
3789;Reflect;;False;;33;False;False;;Bellsprout
3790;Sludge Bomb;;False;;36;False;False;;Bellsprout
3791;Facade;;False;;42;False;False;;Bellsprout
3792;Rest;;False;;44;False;False;;Bellsprout
3793;Attract;;False;;45;False;False;;Bellsprout
3794;Thief;;False;;46;False;False;;Bellsprout
3795;Round;;False;;48;False;False;;Bellsprout
3796;Energy Ball;;False;;53;False;False;;Bellsprout
3797;Flash;;False;;70;False;False;;Bellsprout
3798;Swords Dance;;False;;75;False;False;;Bellsprout
3799;Infestation;;False;;83;False;False;;Bellsprout
3800;Grass Knot;;False;;86;False;False;;Bellsprout
3801;Swagger;;False;;87;False;False;;Bellsprout
3802;Sleep Talk;;False;;88;False;False;;Bellsprout
3803;Substitute;;False;;90;False;False;;Bellsprout
3804;Nature Power;;False;;96;False;False;;Bellsprout
3805;Confide;;False;;100;False;False;;Bellsprout
3806;Acid Spray;;False;;;True;False;;Bellsprout
3807;Belch;;False;;;True;False;;Bellsprout
3808;Bullet Seed;;False;;;True;False;;Bellsprout
3809;Clear Smog;;False;;;True;False;;Bellsprout
3810;Encore;;False;;;True;False;;Bellsprout
3811;Giga Drain;;False;;;True;False;;Bellsprout
3812;Ingrain;;False;;;True;False;;Bellsprout
3813;Leech Life;;False;;;True;False;;Bellsprout
3814;Magical Leaf;;False;;;True;False;;Bellsprout
3815;Natural Gift;;False;;;True;False;;Bellsprout
3816;Power Whip;;False;;;True;False;;Bellsprout
3817;Synthesis;;False;;;True;False;;Bellsprout
3818;Tickle;;False;;;True;False;;Bellsprout
3819;Weather Ball;;False;;;True;False;;Bellsprout
3820;Worry Seed;;False;;;True;False;;Bellsprout
3821;Focus Energy;1;False;;;False;False;;Machoke
3822;Focus Energy;7;False;;;False;False;;Machoke
3823;Karate Chop;1;False;;;False;False;;Machoke
3824;Karate Chop;10;False;;;False;False;;Machoke
3825;Leer;1;False;;;False;False;;Machoke
3826;Low Kick;1;False;;;False;False;;Machoke
3827;Low Sweep;13;False;;47;False;False;;Machoke
3828;Foresight;19;False;;;False;False;;Machoke
3829;Seismic Toss;22;False;;;False;False;;Machoke
3830;Revenge;25;False;;;False;False;;Machoke
3831;Vital Throw;32;False;;;False;False;;Machoke
3832;Submission;36;False;;;False;False;;Machoke
3833;Wake-Up Slap;40;False;;;False;False;;Machoke
3834;Cross Chop;44;False;;;False;False;;Machoke
3835;Scary Face;51;False;;;False;False;;Machoke
3836;Dynamic Punch;55;False;;;False;False;;Machoke
3837;Strength;;False;04;;False;False;;Machoke
3838;Toxic;;False;;06;False;False;;Machoke
3839;Bulk Up;;False;;08;False;False;;Machoke
3840;Hidden Power;;False;;10;False;False;;Machoke
3841;Sunny Day;;False;;11;False;False;;Machoke
3842;Light Screen;;False;;16;False;False;;Machoke
3843;Protect;;False;;17;False;False;;Machoke
3844;Rain Dance;;False;;18;False;False;;Machoke
3845;Frustration;;False;;21;False;False;;Machoke
3846;Smack Down;;False;;23;False;False;;Machoke
3847;Earthquake;;False;;26;False;False;;Machoke
3848;Return;;False;;27;False;False;;Machoke
3849;Dig;;False;;28;False;False;;Machoke
3850;Brick Break;;False;;31;False;False;;Machoke
3851;Double Team;;False;;32;False;False;;Machoke
3852;Flamethrower;;False;;35;False;False;;Machoke
3853;Fire Blast;;False;;38;False;False;;Machoke
3854;Rock Tomb;;False;;39;False;False;;Machoke
3855;Facade;;False;;42;False;False;;Machoke
3856;Rest;;False;;44;False;False;;Machoke
3857;Attract;;False;;45;False;False;;Machoke
3858;Thief;;False;;46;False;False;;Machoke
3859;Round;;False;;48;False;False;;Machoke
3860;Focus Blast;;False;;52;False;False;;Machoke
3861;Fling;;False;;56;False;False;;Machoke
3862;Incinerate;;False;;59;False;False;;Machoke
3863;Payback;;False;;66;False;False;;Machoke
3864;Retaliate;;False;;67;False;False;;Machoke
3865;Bulldoze;;False;;78;False;False;;Machoke
3866;Rock Slide;;False;;80;False;False;;Machoke
3867;Poison Jab;;False;;84;False;False;;Machoke
3868;Swagger;;False;;87;False;False;;Machoke
3869;Sleep Talk;;False;;88;False;False;;Machoke
3870;Substitute;;False;;90;False;False;;Machoke
3871;Rock Smash;;False;;94;False;False;;Machoke
3872;Power-Up Punch;;False;;98;False;False;;Machoke
3873;Confide;;False;;100;False;False;;Machoke
3874;Bullet Punch;;False;;;True;False;;Machoke
3875;Close Combat;;False;;;True;False;;Machoke
3876;Counter;;False;;;True;False;;Machoke
3877;Encore;;False;;;True;False;;Machoke
3878;Fire Punch;;False;;;True;False;;Machoke
3879;Heavy Slam;;False;;;True;False;;Machoke
3880;Ice Punch;;False;;;True;False;;Machoke
3881;Knock Off;;False;;;True;False;;Machoke
3882;Meditate;;False;;;True;False;;Machoke
3883;Power Trick;;False;;;True;False;;Machoke
3884;Quick Guard;;False;;;True;False;;Machoke
3885;Rolling Kick;;False;;;True;False;;Machoke
3886;Smelling Salts;;False;;;True;False;;Machoke
3887;Thunder Punch;;False;;;True;False;;Machoke
3888;Tickle;;False;;;True;False;;Machoke
3889;Razor Leaf;1;False;;;False;False;;Victreebel
3890;Sleep Powder;1;False;;;False;False;;Victreebel
3891;Spit Up;1;False;;;False;False;;Victreebel
3892;Stockpile;1;False;;;False;False;;Victreebel
3893;Swallow;1;False;;;False;False;;Victreebel
3894;Sweet Scent;1;False;;;False;False;;Victreebel
3895;Vine Whip;1;False;;;False;False;;Victreebel
3896;Leaf Tornado;27;False;;;False;False;;Victreebel
3897;Leaf Blade;47;False;;;False;False;;Victreebel
3898;Leaf Storm;47;False;;;False;False;;Victreebel
3899;Acid;;True;;;False;False;;Victreebel
3900;Gastro Acid;;True;;;False;False;;Victreebel
3901;Growth;;True;;;False;False;;Victreebel
3902;Knock Off;;True;;;False;False;;Victreebel
3903;Poison Powder;;True;;;False;False;;Victreebel
3904;Slam;;True;;;False;False;;Victreebel
3905;Stun Spore;;True;;;False;False;;Victreebel
3906;Wrap;;True;;;False;False;;Victreebel
3907;Wring Out;;True;;;False;False;;Victreebel
3908;Cut;;False;01;;False;False;;Victreebel
3909;Toxic;;False;;06;False;False;;Victreebel
3910;Venoshock;;False;;09;False;False;;Victreebel
3911;Hidden Power;;False;;10;False;False;;Victreebel
3912;Sunny Day;;False;;11;False;False;;Victreebel
3913;Hyper Beam;;False;;15;False;False;;Victreebel
3914;Protect;;False;;17;False;False;;Victreebel
3915;Frustration;;False;;21;False;False;;Victreebel
3916;Solar Beam;;False;;22;False;False;;Victreebel
3917;Return;;False;;27;False;False;;Victreebel
3918;Double Team;;False;;32;False;False;;Victreebel
3919;Reflect;;False;;33;False;False;;Victreebel
3920;Sludge Bomb;;False;;36;False;False;;Victreebel
3921;Facade;;False;;42;False;False;;Victreebel
3922;Rest;;False;;44;False;False;;Victreebel
3923;Attract;;False;;45;False;False;;Victreebel
3924;Thief;;False;;46;False;False;;Victreebel
3925;Round;;False;;48;False;False;;Victreebel
3926;Energy Ball;;False;;53;False;False;;Victreebel
3927;Giga Impact;;False;;68;False;False;;Victreebel
3928;Flash;;False;;70;False;False;;Victreebel
3929;Swords Dance;;False;;75;False;False;;Victreebel
3930;Infestation;;False;;83;False;False;;Victreebel
3931;Grass Knot;;False;;86;False;False;;Victreebel
3932;Swagger;;False;;87;False;False;;Victreebel
3933;Sleep Talk;;False;;88;False;False;;Victreebel
3934;Substitute;;False;;90;False;False;;Victreebel
3935;Nature Power;;False;;96;False;False;;Victreebel
3936;Confide;;False;;100;False;False;;Victreebel
3937;Acid Spray;;False;;;True;False;;Victreebel
3938;Belch;;False;;;True;False;;Victreebel
3939;Bullet Seed;;False;;;True;False;;Victreebel
3940;Clear Smog;;False;;;True;False;;Victreebel
3941;Encore;;False;;;True;False;;Victreebel
3942;Giga Drain;;False;;;True;False;;Victreebel
3943;Ingrain;;False;;;True;False;;Victreebel
3944;Leech Life;;False;;;True;False;;Victreebel
3945;Magical Leaf;;False;;;True;False;;Victreebel
3946;Natural Gift;;False;;;True;False;;Victreebel
3947;Power Whip;;False;;;True;False;;Victreebel
3948;Synthesis;;False;;;True;False;;Victreebel
3949;Tickle;;False;;;True;False;;Victreebel
3950;Weather Ball;;False;;;True;False;;Victreebel
3951;Worry Seed;;False;;;True;False;;Victreebel
3952;Growth;1;False;;;False;False;;Weepinbell
3953;Growth;7;False;;;False;False;;Weepinbell
3954;Vine Whip;1;False;;;False;False;;Weepinbell
3955;Wrap;1;False;;;False;False;;Weepinbell
3956;Wrap;11;False;;;False;False;;Weepinbell
3957;Sleep Powder;13;False;;;False;False;;Weepinbell
3958;Poison Powder;15;False;;;False;False;;Weepinbell
3959;Stun Spore;17;False;;;False;False;;Weepinbell
3960;Acid;23;False;;;False;False;;Weepinbell
3961;Knock Off;27;False;;;False;False;;Weepinbell
3962;Sweet Scent;29;False;;;False;False;;Weepinbell
3963;Gastro Acid;35;False;;;False;False;;Weepinbell
3964;Razor Leaf;39;False;;;False;False;;Weepinbell
3965;Slam;41;False;;;False;False;;Weepinbell
3966;Wring Out;47;False;;;False;False;;Weepinbell
3967;Cut;;False;01;;False;False;;Weepinbell
3968;Toxic;;False;;06;False;False;;Weepinbell
3969;Venoshock;;False;;09;False;False;;Weepinbell
3970;Hidden Power;;False;;10;False;False;;Weepinbell
3971;Sunny Day;;False;;11;False;False;;Weepinbell
3972;Protect;;False;;17;False;False;;Weepinbell
3973;Frustration;;False;;21;False;False;;Weepinbell
3974;Solar Beam;;False;;22;False;False;;Weepinbell
3975;Return;;False;;27;False;False;;Weepinbell
3976;Double Team;;False;;32;False;False;;Weepinbell
3977;Reflect;;False;;33;False;False;;Weepinbell
3978;Sludge Bomb;;False;;36;False;False;;Weepinbell
3979;Facade;;False;;42;False;False;;Weepinbell
3980;Rest;;False;;44;False;False;;Weepinbell
3981;Attract;;False;;45;False;False;;Weepinbell
3982;Thief;;False;;46;False;False;;Weepinbell
3983;Round;;False;;48;False;False;;Weepinbell
3984;Energy Ball;;False;;53;False;False;;Weepinbell
3985;Flash;;False;;70;False;False;;Weepinbell
3986;Swords Dance;;False;;75;False;False;;Weepinbell
3987;Infestation;;False;;83;False;False;;Weepinbell
3988;Grass Knot;;False;;86;False;False;;Weepinbell
3989;Swagger;;False;;87;False;False;;Weepinbell
3990;Sleep Talk;;False;;88;False;False;;Weepinbell
3991;Substitute;;False;;90;False;False;;Weepinbell
3992;Nature Power;;False;;96;False;False;;Weepinbell
3993;Confide;;False;;100;False;False;;Weepinbell
3994;Acid Spray;;False;;;True;False;;Weepinbell
3995;Belch;;False;;;True;False;;Weepinbell
3996;Bullet Seed;;False;;;True;False;;Weepinbell
3997;Clear Smog;;False;;;True;False;;Weepinbell
3998;Encore;;False;;;True;False;;Weepinbell
3999;Giga Drain;;False;;;True;False;;Weepinbell
4000;Ingrain;;False;;;True;False;;Weepinbell
4001;Leech Life;;False;;;True;False;;Weepinbell
4002;Magical Leaf;;False;;;True;False;;Weepinbell
4003;Natural Gift;;False;;;True;False;;Weepinbell
4004;Power Whip;;False;;;True;False;;Weepinbell
4005;Synthesis;;False;;;True;False;;Weepinbell
4006;Tickle;;False;;;True;False;;Weepinbell
4007;Weather Ball;;False;;;True;False;;Weepinbell
4008;Worry Seed;;False;;;True;False;;Weepinbell
4009;Poison Sting;1;False;;;False;False;;Tentacool
4010;Supersonic;5;False;;;False;False;;Tentacool
4011;Constrict;8;False;;;False;False;;Tentacool
4012;Acid;12;False;;;False;False;;Tentacool
4013;Toxic Spikes;15;False;;;False;False;;Tentacool
4014;Bubble Beam;19;False;;;False;False;;Tentacool
4015;Wrap;22;False;;;False;False;;Tentacool
4016;Acid Spray;26;False;;;False;False;;Tentacool
4017;Barrier;29;False;;;False;False;;Tentacool
4018;Water Pulse;33;False;;;False;False;;Tentacool
4019;Poison Jab;36;False;;84;False;False;;Tentacool
4020;Screech;40;False;;;False;False;;Tentacool
4021;Hex;43;False;;;False;False;;Tentacool
4022;Hydro Pump;47;False;;;False;False;;Tentacool
4023;Sludge Wave;50;False;;34;False;False;;Tentacool
4024;Wring Out;54;False;;;False;False;;Tentacool
4025;Cut;;False;01;;False;False;;Tentacool
4026;Surf;;False;03;;False;False;;Tentacool
4027;Waterfall;;False;05;;False;False;;Tentacool
4028;Toxic;;False;;06;False;False;;Tentacool
4029;Hail;;False;;07;False;False;;Tentacool
4030;Venoshock;;False;;09;False;False;;Tentacool
4031;Hidden Power;;False;;10;False;False;;Tentacool
4032;Ice Beam;;False;;13;False;False;;Tentacool
4033;Blizzard;;False;;14;False;False;;Tentacool
4034;Protect;;False;;17;False;False;;Tentacool
4035;Rain Dance;;False;;18;False;False;;Tentacool
4036;Safeguard;;False;;20;False;False;;Tentacool
4037;Frustration;;False;;21;False;False;;Tentacool
4038;Return;;False;;27;False;False;;Tentacool
4039;Double Team;;False;;32;False;False;;Tentacool
4040;Sludge Bomb;;False;;36;False;False;;Tentacool
4041;Facade;;False;;42;False;False;;Tentacool
4042;Rest;;False;;44;False;False;;Tentacool
4043;Attract;;False;;45;False;False;;Tentacool
4044;Thief;;False;;46;False;False;;Tentacool
4045;Round;;False;;48;False;False;;Tentacool
4046;Scald;;False;;55;False;False;;Tentacool
4047;Payback;;False;;66;False;False;;Tentacool
4048;Swords Dance;;False;;75;False;False;;Tentacool
4049;Infestation;;False;;83;False;False;;Tentacool
4050;Swagger;;False;;87;False;False;;Tentacool
4051;Sleep Talk;;False;;88;False;False;;Tentacool
4052;Substitute;;False;;90;False;False;;Tentacool
4053;Dazzling Gleam;;False;;99;False;False;;Tentacool
4054;Confide;;False;;100;False;False;;Tentacool
4055;Acupressure;;False;;;True;False;;Tentacool
4056;Aqua Ring;;False;;;True;False;;Tentacool
4057;Aurora Beam;;False;;;True;False;;Tentacool
4058;Bubble;;False;;;True;False;;Tentacool
4059;Confuse Ray;;False;;;True;False;;Tentacool
4060;Haze;;False;;;True;False;;Tentacool
4061;Knock Off;;False;;;True;False;;Tentacool
4062;Mirror Coat;;False;;;True;False;;Tentacool
4063;Muddy Water;;False;;;True;False;;Tentacool
4064;Rapid Spin;;False;;;True;False;;Tentacool
4065;Tickle;;False;;;True;False;;Tentacool
4066;Constrict;1;False;;;False;False;;Tentacruel
4067;Constrict;8;False;;;False;False;;Tentacruel
4068;Poison Sting;1;False;;;False;False;;Tentacruel
4069;Reflect Type;1;False;;;False;False;;Tentacruel
4070;Supersonic;1;False;;;False;False;;Tentacruel
4071;Supersonic;5;False;;;False;False;;Tentacruel
4072;Wring Out;1;False;;;False;False;;Tentacruel
4073;Wring Out;61;False;;;False;False;;Tentacruel
4074;Acid;12;False;;;False;False;;Tentacruel
4075;Toxic Spikes;15;False;;;False;False;;Tentacruel
4076;Bubble Beam;19;False;;;False;False;;Tentacruel
4077;Wrap;22;False;;;False;False;;Tentacruel
4078;Acid Spray;26;False;;;False;False;;Tentacruel
4079;Barrier;29;False;;;False;False;;Tentacruel
4080;Water Pulse;34;False;;;False;False;;Tentacruel
4081;Poison Jab;38;False;;84;False;False;;Tentacruel
4082;Screech;43;False;;;False;False;;Tentacruel
4083;Hex;47;False;;;False;False;;Tentacruel
4084;Hydro Pump;52;False;;;False;False;;Tentacruel
4085;Sludge Wave;56;False;;34;False;False;;Tentacruel
4086;Cut;;False;01;;False;False;;Tentacruel
4087;Surf;;False;03;;False;False;;Tentacruel
4088;Waterfall;;False;05;;False;False;;Tentacruel
4089;Toxic;;False;;06;False;False;;Tentacruel
4090;Hail;;False;;07;False;False;;Tentacruel
4091;Venoshock;;False;;09;False;False;;Tentacruel
4092;Hidden Power;;False;;10;False;False;;Tentacruel
4093;Ice Beam;;False;;13;False;False;;Tentacruel
4094;Blizzard;;False;;14;False;False;;Tentacruel
4095;Hyper Beam;;False;;15;False;False;;Tentacruel
4096;Protect;;False;;17;False;False;;Tentacruel
4097;Rain Dance;;False;;18;False;False;;Tentacruel
4098;Safeguard;;False;;20;False;False;;Tentacruel
4099;Frustration;;False;;21;False;False;;Tentacruel
4100;Return;;False;;27;False;False;;Tentacruel
4101;Double Team;;False;;32;False;False;;Tentacruel
4102;Sludge Bomb;;False;;36;False;False;;Tentacruel
4103;Facade;;False;;42;False;False;;Tentacruel
4104;Rest;;False;;44;False;False;;Tentacruel
4105;Attract;;False;;45;False;False;;Tentacruel
4106;Thief;;False;;46;False;False;;Tentacruel
4107;Round;;False;;48;False;False;;Tentacruel
4108;Scald;;False;;55;False;False;;Tentacruel
4109;Payback;;False;;66;False;False;;Tentacruel
4110;Giga Impact;;False;;68;False;False;;Tentacruel
4111;Swords Dance;;False;;75;False;False;;Tentacruel
4112;Infestation;;False;;83;False;False;;Tentacruel
4113;Swagger;;False;;87;False;False;;Tentacruel
4114;Sleep Talk;;False;;88;False;False;;Tentacruel
4115;Substitute;;False;;90;False;False;;Tentacruel
4116;Dazzling Gleam;;False;;99;False;False;;Tentacruel
4117;Confide;;False;;100;False;False;;Tentacruel
4118;Acupressure;;False;;;True;False;;Tentacruel
4119;Aqua Ring;;False;;;True;False;;Tentacruel
4120;Aurora Beam;;False;;;True;False;;Tentacruel
4121;Bubble;;False;;;True;False;;Tentacruel
4122;Confuse Ray;;False;;;True;False;;Tentacruel
4123;Haze;;False;;;True;False;;Tentacruel
4124;Knock Off;;False;;;True;False;;Tentacruel
4125;Mirror Coat;;False;;;True;False;;Tentacruel
4126;Muddy Water;;False;;;True;False;;Tentacruel
4127;Rapid Spin;;False;;;True;False;;Tentacruel
4128;Tickle;;False;;;True;False;;Tentacruel
4129;Defense Curl;1;False;;;False;False;;Geodude
4130;Tackle;1;False;;;False;False;;Geodude
4131;Mud Sport;4;False;;;False;False;;Geodude
4132;Rock Polish;8;False;;69;False;False;;Geodude
4133;Rollout;11;False;;;False;False;;Geodude
4134;Magnitude;15;False;;;False;False;;Geodude
4135;Rock Throw;18;False;;;False;False;;Geodude
4136;Rock Blast;22;False;;;False;False;;Geodude
4137;Smack Down;25;False;;23;False;False;;Geodude
4138;Self-Destruct;29;False;;;False;False;;Geodude
4139;Bulldoze;32;False;;78;False;False;;Geodude
4140;Stealth Rock;36;False;;;False;False;;Geodude
4141;Earthquake;39;False;;26;False;False;;Geodude
4142;Explosion;43;False;;64;False;False;;Geodude
4143;Double-Edge;46;False;;;False;False;;Geodude
4144;Stone Edge;50;False;;71;False;False;;Geodude
4145;Strength;;False;04;;False;False;;Geodude
4146;Toxic;;False;;06;False;False;;Geodude
4147;Hidden Power;;False;;10;False;False;;Geodude
4148;Sunny Day;;False;;11;False;False;;Geodude
4149;Protect;;False;;17;False;False;;Geodude
4150;Frustration;;False;;21;False;False;;Geodude
4151;Return;;False;;27;False;False;;Geodude
4152;Dig;;False;;28;False;False;;Geodude
4153;Brick Break;;False;;31;False;False;;Geodude
4154;Double Team;;False;;32;False;False;;Geodude
4155;Flamethrower;;False;;35;False;False;;Geodude
4156;Sandstorm;;False;;37;False;False;;Geodude
4157;Fire Blast;;False;;38;False;False;;Geodude
4158;Rock Tomb;;False;;39;False;False;;Geodude
4159;Facade;;False;;42;False;False;;Geodude
4160;Rest;;False;;44;False;False;;Geodude
4161;Attract;;False;;45;False;False;;Geodude
4162;Round;;False;;48;False;False;;Geodude
4163;Fling;;False;;56;False;False;;Geodude
4164;Incinerate;;False;;59;False;False;;Geodude
4165;Gyro Ball;;False;;74;False;False;;Geodude
4166;Rock Slide;;False;;80;False;False;;Geodude
4167;Swagger;;False;;87;False;False;;Geodude
4168;Sleep Talk;;False;;88;False;False;;Geodude
4169;Substitute;;False;;90;False;False;;Geodude
4170;Rock Smash;;False;;94;False;False;;Geodude
4171;Nature Power;;False;;96;False;False;;Geodude
4172;Power-Up Punch;;False;;98;False;False;;Geodude
4173;Confide;;False;;100;False;False;;Geodude
4174;Autotomize;;False;;;True;False;;Geodude
4175;Block;;False;;;True;False;;Geodude
4176;Curse;;False;;;True;False;;Geodude
4177;Endure;;False;;;True;False;;Geodude
4178;Flail;;False;;;True;False;;Geodude
4179;Focus Punch;;False;;;True;False;;Geodude
4180;Hammer Arm;;False;;;True;False;;Geodude
4181;Mega Punch;;False;;;True;False;;Geodude
4182;Rock Climb;;False;;;True;False;;Geodude
4183;Wide Guard;;False;;;True;False;;Geodude
4184;Defense Curl;1;False;;;False;False;;Graveler
4185;Mud Sport;1;False;;;False;False;;Graveler
4186;Mud Sport;4;False;;;False;False;;Graveler
4187;Rock Polish;1;False;;69;False;False;;Graveler
4188;Rock Polish;8;False;;69;False;False;;Graveler
4189;Tackle;1;False;;;False;False;;Graveler
4190;Rollout;11;False;;;False;False;;Graveler
4191;Magnitude;15;False;;;False;False;;Graveler
4192;Rock Throw;18;False;;;False;False;;Graveler
4193;Rock Blast;22;False;;;False;False;;Graveler
4194;Smack Down;27;False;;23;False;False;;Graveler
4195;Self-Destruct;31;False;;;False;False;;Graveler
4196;Bulldoze;36;False;;78;False;False;;Graveler
4197;Stealth Rock;42;False;;;False;False;;Graveler
4198;Earthquake;47;False;;26;False;False;;Graveler
4199;Explosion;53;False;;64;False;False;;Graveler
4200;Double-Edge;58;False;;;False;False;;Graveler
4201;Stone Edge;64;False;;71;False;False;;Graveler
4202;Strength;;False;04;;False;False;;Graveler
4203;Toxic;;False;;06;False;False;;Graveler
4204;Hidden Power;;False;;10;False;False;;Graveler
4205;Sunny Day;;False;;11;False;False;;Graveler
4206;Protect;;False;;17;False;False;;Graveler
4207;Frustration;;False;;21;False;False;;Graveler
4208;Return;;False;;27;False;False;;Graveler
4209;Dig;;False;;28;False;False;;Graveler
4210;Brick Break;;False;;31;False;False;;Graveler
4211;Double Team;;False;;32;False;False;;Graveler
