;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
6902;Secret Power;;False;;43;False;False;;Vaporeon
6903;Rest;;False;;44;False;False;;Vaporeon
6904;Attract;;False;;45;False;False;;Vaporeon
6905;Brine;;False;;55;False;False;;Vaporeon
6906;Endure;;False;;58;True;False;;Vaporeon
6907;Giga Impact;;False;;68;False;False;;Vaporeon
6908;Captivate;;False;;78;False;False;;Vaporeon
6909;Sleep Talk;;False;;82;False;False;;Vaporeon
6910;Natural Gift;;False;;83;False;False;;Vaporeon
6911;Swagger;;False;;87;False;False;;Vaporeon
6912;Substitute;;False;;90;False;False;;Vaporeon
6913;Charm;;False;;;True;False;;Vaporeon
6914;Covet;;False;;;True;False;;Vaporeon
6915;Curse;;False;;;True;False;;Vaporeon
6916;Fake Tears;;False;;;True;False;;Vaporeon
6917;Flail;;False;;;True;False;;Vaporeon
6918;Tickle;;False;;;True;False;;Vaporeon
6919;Wish;;False;;;True;False;;Vaporeon
6920;Yawn;;False;;;True;False;;Vaporeon
6921;Helping Hand;1;False;;;False;False;;Jolteon
6922;Tackle;1;False;;;False;False;;Jolteon
6923;Tail Whip;1;False;;;False;False;;Jolteon
6924;Sand-Attack;8;False;;;False;False;;Jolteon
6925;ThunderShock;15;False;;;False;False;;Jolteon
6926;Quick Attack;22;False;;;False;False;;Jolteon
6927;Double Kick;29;False;;;False;False;;Jolteon
6928;Pin Missile;36;False;;;False;False;;Jolteon
6929;Thunder Fang;43;False;;;False;False;;Jolteon
6930;Last Resort;50;False;;;False;False;;Jolteon
6931;Thunder Wave;57;False;;73;False;False;;Jolteon
6932;Agility;64;False;;;False;False;;Jolteon
6933;Thunder;71;False;;25;False;False;;Jolteon
6934;Baton Pass;;True;;;False;False;;Jolteon
6935;Bite;;True;;;False;False;;Jolteon
6936;Growl;;True;;;False;False;;Jolteon
6937;Take Down;;True;;;False;False;;Jolteon
6938;Trump Card;;True;;;False;False;;Jolteon
6939;Strength;;False;04;;False;False;;Jolteon
6940;Rock Smash;;False;06;;False;False;;Jolteon
6941;Roar;;False;;05;False;False;;Jolteon
6942;Toxic;;False;;06;False;False;;Jolteon
6943;Hidden Power;;False;;10;False;False;;Jolteon
6944;Sunny Day;;False;;11;False;False;;Jolteon
6945;Hyper Beam;;False;;15;False;False;;Jolteon
6946;Light Screen;;False;;16;False;False;;Jolteon
6947;Protect;;False;;17;False;False;;Jolteon
6948;Rain Dance;;False;;18;False;False;;Jolteon
6949;Frustration;;False;;21;False;False;;Jolteon
6950;Iron Tail;;False;;23;False;False;;Jolteon
6951;Thunderbolt;;False;;24;False;False;;Jolteon
6952;Return;;False;;27;False;False;;Jolteon
6953;Dig;;False;;28;False;False;;Jolteon
6954;Shadow Ball;;False;;30;False;False;;Jolteon
6955;Double Team;;False;;32;False;False;;Jolteon
6956;Shock Wave;;False;;34;False;False;;Jolteon
6957;Facade;;False;;42;False;False;;Jolteon
6958;Secret Power;;False;;43;False;False;;Jolteon
6959;Rest;;False;;44;False;False;;Jolteon
6960;Attract;;False;;45;False;False;;Jolteon
6961;Charge Beam;;False;;57;False;False;;Jolteon
6962;Endure;;False;;58;True;False;;Jolteon
6963;Giga Impact;;False;;68;False;False;;Jolteon
6964;Flash;;False;;70;False;False;;Jolteon
6965;Captivate;;False;;78;False;False;;Jolteon
6966;Sleep Talk;;False;;82;False;False;;Jolteon
6967;Natural Gift;;False;;83;False;False;;Jolteon
6968;Swagger;;False;;87;False;False;;Jolteon
6969;Substitute;;False;;90;False;False;;Jolteon
6970;Charm;;False;;;True;False;;Jolteon
6971;Covet;;False;;;True;False;;Jolteon
6972;Curse;;False;;;True;False;;Jolteon
6973;Fake Tears;;False;;;True;False;;Jolteon
6974;Flail;;False;;;True;False;;Jolteon
6975;Tickle;;False;;;True;False;;Jolteon
6976;Wish;;False;;;True;False;;Jolteon
6977;Yawn;;False;;;True;False;;Jolteon
6978;Helping Hand;1;False;;;False;False;;Flareon
6979;Tackle;1;False;;;False;False;;Flareon
6980;Tail Whip;1;False;;;False;False;;Flareon
6981;Sand-Attack;8;False;;;False;False;;Flareon
6982;Ember;15;False;;;False;False;;Flareon
6983;Quick Attack;22;False;;;False;False;;Flareon
6984;Bite;29;False;;;False;False;;Flareon
6985;Fire Spin;36;False;;;False;False;;Flareon
6986;Fire Fang;43;False;;;False;False;;Flareon
6987;Last Resort;50;False;;;False;False;;Flareon
6988;Smog;57;False;;;False;False;;Flareon
6989;Scary Face;64;False;;;False;False;;Flareon
6990;Fire Blast;71;False;;38;False;False;;Flareon
6991;Baton Pass;;True;;;False;False;;Flareon
6992;Growl;;True;;;False;False;;Flareon
6993;Take Down;;True;;;False;False;;Flareon
6994;Trump Card;;True;;;False;False;;Flareon
6995;Strength;;False;04;;False;False;;Flareon
6996;Rock Smash;;False;06;;False;False;;Flareon
6997;Roar;;False;;05;False;False;;Flareon
6998;Toxic;;False;;06;False;False;;Flareon
6999;Hidden Power;;False;;10;False;False;;Flareon
7000;Sunny Day;;False;;11;False;False;;Flareon
7001;Hyper Beam;;False;;15;False;False;;Flareon
7002;Protect;;False;;17;False;False;;Flareon
7003;Rain Dance;;False;;18;False;False;;Flareon
7004;Frustration;;False;;21;False;False;;Flareon
7005;Iron Tail;;False;;23;False;False;;Flareon
7006;Return;;False;;27;False;False;;Flareon
7007;Dig;;False;;28;False;False;;Flareon
7008;Shadow Ball;;False;;30;False;False;;Flareon
7009;Double Team;;False;;32;False;False;;Flareon
7010;Flamethrower;;False;;35;False;False;;Flareon
7011;Facade;;False;;42;False;False;;Flareon
7012;Secret Power;;False;;43;False;False;;Flareon
7013;Rest;;False;;44;False;False;;Flareon
7014;Attract;;False;;45;False;False;;Flareon
7015;Overheat;;False;;50;False;False;;Flareon
7016;Endure;;False;;58;True;False;;Flareon
7017;Will-O-Wisp;;False;;61;False;False;;Flareon
7018;Giga Impact;;False;;68;False;False;;Flareon
7019;Captivate;;False;;78;False;False;;Flareon
7020;Sleep Talk;;False;;82;False;False;;Flareon
7021;Natural Gift;;False;;83;False;False;;Flareon
7022;Swagger;;False;;87;False;False;;Flareon
7023;Substitute;;False;;90;False;False;;Flareon
7024;Charm;;False;;;True;False;;Flareon
7025;Covet;;False;;;True;False;;Flareon
7026;Curse;;False;;;True;False;;Flareon
7027;Fake Tears;;False;;;True;False;;Flareon
7028;Flail;;False;;;True;False;;Flareon
7029;Tickle;;False;;;True;False;;Flareon
7030;Wish;;False;;;True;False;;Flareon
7031;Yawn;;False;;;True;False;;Flareon
7032;Conversion;1;False;;;False;False;;Porygon
7033;Conversion 2;1;False;;;False;False;;Porygon
7034;Sharpen;1;False;;;False;False;;Porygon
7035;Tackle;1;False;;;False;False;;Porygon
7036;Psybeam;7;False;;;False;False;;Porygon
7037;Agility;12;False;;;False;False;;Porygon
7038;Recover;18;False;;;False;False;;Porygon
7039;Magnet Rise;23;False;;;False;False;;Porygon
7040;Signal Beam;29;False;;;False;False;;Porygon
7041;Recycle;34;False;;67;False;False;;Porygon
7042;Discharge;40;False;;;False;False;;Porygon
7043;Lock-On;45;False;;;False;False;;Porygon
7044;Tri Attack;51;False;;;False;False;;Porygon
7045;Magic Coat;56;False;;;False;False;;Porygon
7046;Zap Cannon;62;False;;;False;False;;Porygon
7047;Toxic;;False;;06;False;False;;Porygon
7048;Hidden Power;;False;;10;False;False;;Porygon
7049;Sunny Day;;False;;11;False;False;;Porygon
7050;Ice Beam;;False;;13;False;False;;Porygon
7051;Blizzard;;False;;14;False;False;;Porygon
7052;Hyper Beam;;False;;15;False;False;;Porygon
7053;Protect;;False;;17;False;False;;Porygon
7054;Rain Dance;;False;;18;False;False;;Porygon
7055;Frustration;;False;;21;False;False;;Porygon
7056;SolarBeam;;False;;22;False;False;;Porygon
7057;Iron Tail;;False;;23;False;False;;Porygon
7058;Thunderbolt;;False;;24;False;False;;Porygon
7059;Thunder;;False;;25;False;False;;Porygon
7060;Return;;False;;27;False;False;;Porygon
7061;Psychic;;False;;29;False;False;;Porygon
7062;Shadow Ball;;False;;30;False;False;;Porygon
7063;Double Team;;False;;32;False;False;;Porygon
7064;Shock Wave;;False;;34;False;False;;Porygon
7065;Aerial Ace;;False;;40;False;False;;Porygon
7066;Facade;;False;;42;False;False;;Porygon
7067;Secret Power;;False;;43;False;False;;Porygon
7068;Rest;;False;;44;False;False;;Porygon
7069;Thief;;False;;46;False;False;;Porygon
7070;Charge Beam;;False;;57;False;False;;Porygon
7071;Endure;;False;;58;False;False;;Porygon
7072;Giga Impact;;False;;68;False;False;;Porygon
7073;Flash;;False;;70;False;False;;Porygon
7074;Thunder Wave;;False;;73;False;False;;Porygon
7075;Psych Up;;False;;77;False;False;;Porygon
7076;Sleep Talk;;False;;82;False;False;;Porygon
7077;Natural Gift;;False;;83;False;False;;Porygon
7078;Dream Eater;;False;;85;False;False;;Porygon
7079;Swagger;;False;;87;False;False;;Porygon
7080;Substitute;;False;;90;False;False;;Porygon
7081;Trick Room;;False;;92;False;False;;Porygon
7082;Constrict;1;False;;;False;False;;Omanyte
7083;Withdraw;1;False;;;False;False;;Omanyte
7084;Bite;7;False;;;False;False;;Omanyte
7085;Water Gun;10;False;;;False;False;;Omanyte
7086;Rollout;16;False;;;False;False;;Omanyte
7087;Leer;19;False;;;False;False;;Omanyte
7088;Mud Shot;25;False;;;False;False;;Omanyte
7089;Brine;28;False;;55;False;False;;Omanyte
7090;Protect;34;False;;17;False;False;;Omanyte
7091;AncientPower;37;False;;;False;False;;Omanyte
7092;Tickle;43;False;;;False;False;;Omanyte
7093;Rock Blast;46;False;;;False;False;;Omanyte
7094;Hydro Pump;52;False;;;False;False;;Omanyte
7095;Surf;;False;03;;False;False;;Omanyte
7096;Rock Smash;;False;06;;False;False;;Omanyte
7097;Waterfall;;False;07;;False;False;;Omanyte
7098;Water Pulse;;False;;03;False;False;;Omanyte
7099;Toxic;;False;;06;False;False;;Omanyte
7100;Hail;;False;;07;False;False;;Omanyte
7101;Hidden Power;;False;;10;False;False;;Omanyte
7102;Ice Beam;;False;;13;False;False;;Omanyte
7103;Blizzard;;False;;14;False;False;;Omanyte
7104;Rain Dance;;False;;18;False;False;;Omanyte
7105;Frustration;;False;;21;False;False;;Omanyte
7106;Return;;False;;27;False;False;;Omanyte
7107;Double Team;;False;;32;False;False;;Omanyte
7108;Sandstorm;;False;;37;False;False;;Omanyte
7109;Rock Tomb;;False;;39;False;False;;Omanyte
7110;Facade;;False;;42;False;False;;Omanyte
7111;Secret Power;;False;;43;False;False;;Omanyte
7112;Rest;;False;;44;False;False;;Omanyte
7113;Attract;;False;;45;False;False;;Omanyte
7114;Thief;;False;;46;False;False;;Omanyte
7115;Endure;;False;;58;False;False;;Omanyte
7116;Rock Polish;;False;;69;False;False;;Omanyte
7117;Gyro Ball;;False;;74;False;False;;Omanyte
7118;Stealth Rock;;False;;76;False;False;;Omanyte
7119;Captivate;;False;;78;False;False;;Omanyte
7120;Rock Slide;;False;;80;True;False;;Omanyte
7121;Sleep Talk;;False;;82;False;False;;Omanyte
7122;Natural Gift;;False;;83;False;False;;Omanyte
7123;Swagger;;False;;87;False;False;;Omanyte
7124;Substitute;;False;;90;False;False;;Omanyte
7125;Aurora Beam;;False;;;True;False;;Omanyte
7126;BubbleBeam;;False;;;True;False;;Omanyte
7127;Haze;;False;;;True;False;;Omanyte
7128;Knock Off;;False;;;True;False;;Omanyte
7129;Slam;;False;;;True;False;;Omanyte
7130;Spikes;;False;;;True;False;;Omanyte
7131;Supersonic;;False;;;True;False;;Omanyte
7132;Toxic Spikes;;False;;;True;False;;Omanyte
7133;Wring Out;;False;;;True;False;;Omanyte
7134;Bite;1;False;;;False;False;;Omastar
7135;Bite;7;False;;;False;False;;Omastar
7136;Constrict;1;False;;;False;False;;Omastar
7137;Withdraw;1;False;;;False;False;;Omastar
7138;Water Gun;10;False;;;False;False;;Omastar
7139;Rollout;16;False;;;False;False;;Omastar
7140;Leer;19;False;;;False;False;;Omastar
7141;Mud Shot;25;False;;;False;False;;Omastar
7142;Brine;28;False;;55;False;False;;Omastar
7143;Protect;34;False;;17;False;False;;Omastar
7144;AncientPower;37;False;;;False;False;;Omastar
7145;Spike Cannon;40;False;;;False;False;;Omastar
7146;Tickle;48;False;;;False;False;;Omastar
7147;Rock Blast;56;False;;;False;False;;Omastar
7148;Hydro Pump;67;False;;;False;False;;Omastar
7149;Surf;;False;03;;False;False;;Omastar
7150;Rock Smash;;False;06;;False;False;;Omastar
7151;Waterfall;;False;07;;False;False;;Omastar
7152;Rock Climb;;False;08;;False;False;;Omastar
7153;Water Pulse;;False;;03;False;False;;Omastar
7154;Toxic;;False;;06;False;False;;Omastar
7155;Hail;;False;;07;False;False;;Omastar
7156;Hidden Power;;False;;10;False;False;;Omastar
7157;Ice Beam;;False;;13;False;False;;Omastar
7158;Blizzard;;False;;14;False;False;;Omastar
7159;Hyper Beam;;False;;15;False;False;;Omastar
7160;Rain Dance;;False;;18;False;False;;Omastar
7161;Frustration;;False;;21;False;False;;Omastar
7162;Return;;False;;27;False;False;;Omastar
7163;Double Team;;False;;32;False;False;;Omastar
7164;Sandstorm;;False;;37;False;False;;Omastar
7165;Rock Tomb;;False;;39;False;False;;Omastar
7166;Facade;;False;;42;False;False;;Omastar
7167;Secret Power;;False;;43;False;False;;Omastar
7168;Rest;;False;;44;False;False;;Omastar
7169;Attract;;False;;45;False;False;;Omastar
7170;Thief;;False;;46;False;False;;Omastar
7171;Endure;;False;;58;False;False;;Omastar
7172;Giga Impact;;False;;68;False;False;;Omastar
7173;Rock Polish;;False;;69;False;False;;Omastar
7174;Stone Edge;;False;;71;False;False;;Omastar
7175;Gyro Ball;;False;;74;False;False;;Omastar
7176;Stealth Rock;;False;;76;False;False;;Omastar
7177;Captivate;;False;;78;False;False;;Omastar
7178;Rock Slide;;False;;80;True;False;;Omastar
7179;Sleep Talk;;False;;82;False;False;;Omastar
7180;Natural Gift;;False;;83;False;False;;Omastar
7181;Swagger;;False;;87;False;False;;Omastar
7182;Substitute;;False;;90;False;False;;Omastar
7183;Aurora Beam;;False;;;True;False;;Omastar
7184;BubbleBeam;;False;;;True;False;;Omastar
7185;Haze;;False;;;True;False;;Omastar
7186;Knock Off;;False;;;True;False;;Omastar
7187;Slam;;False;;;True;False;;Omastar
7188;Spikes;;False;;;True;False;;Omastar
7189;Supersonic;;False;;;True;False;;Omastar
7190;Toxic Spikes;;False;;;True;False;;Omastar
7191;Wring Out;;False;;;True;False;;Omastar
7192;Harden;1;False;;;False;False;;Kabuto
7193;Scratch;1;False;;;False;False;;Kabuto
7194;Absorb;6;False;;;False;False;;Kabuto
7195;Leer;11;False;;;False;False;;Kabuto
7196;Mud Shot;16;False;;;True;False;;Kabuto
7197;Sand-Attack;21;False;;;False;False;;Kabuto
7198;Endure;26;False;;58;False;False;;Kabuto
7199;Aqua Jet;31;False;;;False;False;;Kabuto
7200;Mega Drain;36;False;;;False;False;;Kabuto
7201;Metal Sound;41;False;;;False;False;;Kabuto
7202;AncientPower;46;False;;;False;False;;Kabuto
7203;Wring Out;51;False;;;False;False;;Kabuto
7204;Surf;;False;03;;False;False;;Kabuto
7205;Rock Smash;;False;06;;False;False;;Kabuto
7206;Waterfall;;False;07;;False;False;;Kabuto
7207;Water Pulse;;False;;03;False;False;;Kabuto
7208;Toxic;;False;;06;False;False;;Kabuto
7209;Hail;;False;;07;False;False;;Kabuto
7210;Hidden Power;;False;;10;False;False;;Kabuto
7211;Ice Beam;;False;;13;False;False;;Kabuto
7212;Blizzard;;False;;14;False;False;;Kabuto
7213;Protect;;False;;17;False;False;;Kabuto
7214;Rain Dance;;False;;18;False;False;;Kabuto
7215;Giga Drain;;False;;19;False;False;;Kabuto
7216;Frustration;;False;;21;False;False;;Kabuto
7217;Return;;False;;27;False;False;;Kabuto
7218;Dig;;False;;28;True;False;;Kabuto
7219;Double Team;;False;;32;False;False;;Kabuto
7220;Sandstorm;;False;;37;False;False;;Kabuto
7221;Rock Tomb;;False;;39;False;False;;Kabuto
7222;Facade;;False;;42;False;False;;Kabuto
7223;Secret Power;;False;;43;False;False;;Kabuto
7224;Rest;;False;;44;False;False;;Kabuto
7225;Attract;;False;;45;False;False;;Kabuto
7226;Thief;;False;;46;False;False;;Kabuto
7227;Brine;;False;;55;False;False;;Kabuto
7228;Rock Polish;;False;;69;False;False;;Kabuto
7229;Stealth Rock;;False;;76;False;False;;Kabuto
7230;Captivate;;False;;78;False;False;;Kabuto
7231;Rock Slide;;False;;80;False;False;;Kabuto
7232;Sleep Talk;;False;;82;False;False;;Kabuto
7233;Natural Gift;;False;;83;False;False;;Kabuto
7234;Swagger;;False;;87;False;False;;Kabuto
7235;Substitute;;False;;90;False;False;;Kabuto
7236;Aurora Beam;;False;;;True;False;;Kabuto
7237;BubbleBeam;;False;;;True;False;;Kabuto
7238;Confuse Ray;;False;;;True;False;;Kabuto
7239;Flail;;False;;;True;False;;Kabuto
7240;Icy Wind;;False;;;True;False;;Kabuto
7241;Knock Off;;False;;;True;False;;Kabuto
7242;Rapid Spin;;False;;;True;False;;Kabuto
7243;Screech;;False;;;True;False;;Kabuto
7244;Absorb;1;False;;;False;False;;Kabutops
7245;Absorb;6;False;;;False;False;;Kabutops
7246;Harden;1;False;;;False;False;;Kabutops
7247;Scratch;1;False;;;False;False;;Kabutops
7248;Leer;11;False;;;False;False;;Kabutops
7249;Mud Shot;16;False;;;True;False;;Kabutops
7250;Sand-Attack;21;False;;;False;False;;Kabutops
7251;Endure;26;False;;58;False;False;;Kabutops
7252;Aqua Jet;31;False;;;False;False;;Kabutops
7253;Mega Drain;36;False;;;False;False;;Kabutops
7254;Slash;40;False;;;False;False;;Kabutops
7255;Metal Sound;45;False;;;False;False;;Kabutops
7256;AncientPower;54;False;;;False;False;;Kabutops
7257;Wring Out;63;False;;;False;False;;Kabutops
7258;Night Slash;72;False;;;False;False;;Kabutops
7259;Cut;;False;01;;False;False;;Kabutops
7260;Surf;;False;03;;False;False;;Kabutops
7261;Rock Smash;;False;06;;False;False;;Kabutops
7262;Waterfall;;False;07;;False;False;;Kabutops
7263;Rock Climb;;False;08;;False;False;;Kabutops
7264;Water Pulse;;False;;03;False;False;;Kabutops
7265;Toxic;;False;;06;False;False;;Kabutops
7266;Hail;;False;;07;False;False;;Kabutops
7267;Hidden Power;;False;;10;False;False;;Kabutops
7268;Ice Beam;;False;;13;False;False;;Kabutops
7269;Blizzard;;False;;14;False;False;;Kabutops
7270;Hyper Beam;;False;;15;False;False;;Kabutops
7271;Protect;;False;;17;False;False;;Kabutops
7272;Rain Dance;;False;;18;False;False;;Kabutops
7273;Giga Drain;;False;;19;False;False;;Kabutops
7274;Frustration;;False;;21;False;False;;Kabutops
7275;Return;;False;;27;False;False;;Kabutops
7276;Dig;;False;;28;True;False;;Kabutops
7277;Brick Break;;False;;31;False;False;;Kabutops
7278;Double Team;;False;;32;False;False;;Kabutops
7279;Sandstorm;;False;;37;False;False;;Kabutops
7280;Rock Tomb;;False;;39;False;False;;Kabutops
7281;Aerial Ace;;False;;40;False;False;;Kabutops
7282;Facade;;False;;42;False;False;;Kabutops
7283;Secret Power;;False;;43;False;False;;Kabutops
7284;Rest;;False;;44;False;False;;Kabutops
7285;Attract;;False;;45;False;False;;Kabutops
7286;Thief;;False;;46;False;False;;Kabutops
7287;Brine;;False;;55;False;False;;Kabutops
7288;Giga Impact;;False;;68;False;False;;Kabutops
7289;Rock Polish;;False;;69;False;False;;Kabutops
7290;Stone Edge;;False;;71;False;False;;Kabutops
7291;Swords Dance;;False;;75;False;False;;Kabutops
7292;Stealth Rock;;False;;76;False;False;;Kabutops
7293;Captivate;;False;;78;False;False;;Kabutops
7294;Rock Slide;;False;;80;False;False;;Kabutops
7295;X-Scissor;;False;;81;False;False;;Kabutops
7296;Sleep Talk;;False;;82;False;False;;Kabutops
7297;Natural Gift;;False;;83;False;False;;Kabutops
7298;Swagger;;False;;87;False;False;;Kabutops
7299;Substitute;;False;;90;False;False;;Kabutops
7300;Aurora Beam;;False;;;True;False;;Kabutops
7301;BubbleBeam;;False;;;True;False;;Kabutops
7302;Confuse Ray;;False;;;True;False;;Kabutops
7303;Flail;;False;;;True;False;;Kabutops
7304;Icy Wind;;False;;;True;False;;Kabutops
7305;Knock Off;;False;;;True;False;;Kabutops
7306;Rapid Spin;;False;;;True;False;;Kabutops
7307;Screech;;False;;;True;False;;Kabutops
7308;Bite;1;False;;;False;False;;Aerodactyl
7309;Fire Fang;1;False;;;False;False;;Aerodactyl
7310;Ice Fang;1;False;;;False;False;;Aerodactyl
7311;Scary Face;1;False;;;False;False;;Aerodactyl
7312;Supersonic;1;False;;;False;False;;Aerodactyl
7313;Thunder Fang;1;False;;;False;False;;Aerodactyl
7314;Wing Attack;1;False;;;False;False;;Aerodactyl
7315;Roar;9;False;;05;False;False;;Aerodactyl
7316;Agility;17;False;;;False;False;;Aerodactyl
7317;AncientPower;25;False;;;False;False;;Aerodactyl
7318;Crunch;33;False;;;False;False;;Aerodactyl
7319;Take Down;41;False;;;False;False;;Aerodactyl
7320;Iron Head;49;False;;;False;False;;Aerodactyl
7321;Hyper Beam;57;False;;15;False;False;;Aerodactyl
7322;Rock Slide;65;False;;80;False;False;;Aerodactyl
7323;Giga Impact;73;False;;68;False;False;;Aerodactyl
7324;Fly;;False;02;;False;False;;Aerodactyl
7325;Strength;;False;04;;False;False;;Aerodactyl
7326;Defog;;False;05;;False;False;;Aerodactyl
7327;Rock Smash;;False;06;;False;False;;Aerodactyl
7328;Dragon Claw;;False;;02;False;False;;Aerodactyl
7329;Toxic;;False;;06;False;False;;Aerodactyl
7330;Hidden Power;;False;;10;False;False;;Aerodactyl
7331;Sunny Day;;False;;11;False;False;;Aerodactyl
7332;Taunt;;False;;12;False;False;;Aerodactyl
7333;Protect;;False;;17;False;False;;Aerodactyl
7334;Rain Dance;;False;;18;False;False;;Aerodactyl
7335;Frustration;;False;;21;False;False;;Aerodactyl
7336;Iron Tail;;False;;23;False;False;;Aerodactyl
7337;Earthquake;;False;;26;False;False;;Aerodactyl
7338;Return;;False;;27;False;False;;Aerodactyl
7339;Double Team;;False;;32;False;False;;Aerodactyl
7340;Flamethrower;;False;;35;False;False;;Aerodactyl
7341;Sandstorm;;False;;37;False;False;;Aerodactyl
7342;Fire Blast;;False;;38;False;False;;Aerodactyl
7343;Rock Tomb;;False;;39;False;False;;Aerodactyl
7344;Aerial Ace;;False;;40;False;False;;Aerodactyl
7345;Torment;;False;;41;False;False;;Aerodactyl
7346;Facade;;False;;42;False;False;;Aerodactyl
7347;Secret Power;;False;;43;False;False;;Aerodactyl
7348;Rest;;False;;44;False;False;;Aerodactyl
7349;Attract;;False;;45;False;False;;Aerodactyl
7350;Thief;;False;;46;False;False;;Aerodactyl
7351;Steel Wing;;False;;47;True;False;;Aerodactyl
7352;Roost;;False;;51;False;False;;Aerodactyl
7353;Endure;;False;;58;False;False;;Aerodactyl
7354;Dragon Pulse;;False;;59;False;False;;Aerodactyl
7355;Payback;;False;;66;False;False;;Aerodactyl
7356;Rock Polish;;False;;69;False;False;;Aerodactyl
7357;Stone Edge;;False;;71;False;False;;Aerodactyl
7358;Stealth Rock;;False;;76;False;False;;Aerodactyl
7359;Captivate;;False;;78;False;False;;Aerodactyl
7360;Sleep Talk;;False;;82;False;False;;Aerodactyl
7361;Natural Gift;;False;;83;False;False;;Aerodactyl
7362;Swagger;;False;;87;False;False;;Aerodactyl
7363;Substitute;;False;;90;False;False;;Aerodactyl
7364;Assurance;;False;;;True;False;;Aerodactyl
7365;Curse;;False;;;True;False;;Aerodactyl
7366;DragonBreath;;False;;;True;False;;Aerodactyl
7367;Foresight;;False;;;True;False;;Aerodactyl
7368;Pursuit;;False;;;True;False;;Aerodactyl
7369;Whirlwind;;False;;;True;False;;Aerodactyl
7370;Tackle;1;False;;;False;False;;Snorlax
7371;Defense Curl;4;False;;;False;False;;Snorlax
7372;Amnesia;9;False;;;False;False;;Snorlax
7373;Lick;12;False;;;True;False;;Snorlax
7374;Belly Drum;17;False;;;False;False;;Snorlax
7375;Yawn;20;False;;;False;False;;Snorlax
7376;Rest;25;False;;44;False;False;;Snorlax
7377;Sleep Talk;28;False;;82;False;False;;Snorlax
7378;Snore;28;False;;;False;False;;Snorlax
7379;Body Slam;33;False;;;False;False;;Snorlax
7380;Block;36;False;;;False;False;;Snorlax
7381;Rollout;41;False;;;False;False;;Snorlax
7382;Crunch;44;False;;;False;False;;Snorlax
7383;Giga Impact;49;False;;68;False;False;;Snorlax
7384;Fling;;True;;56;False;False;;Snorlax
7385;Last Resort;;True;;;False;False;;Snorlax
7386;Metronome;;True;;;False;False;;Snorlax
7387;Natural Gift;;True;;83;False;False;;Snorlax
7388;Odor Sleuth;;True;;;False;False;;Snorlax
7389;Recycle;;True;;67;False;False;;Snorlax
7390;Screech;;True;;;False;False;;Snorlax
7391;Stockpile;;True;;;False;False;;Snorlax
7392;Swallow;;True;;;False;False;;Snorlax
7393;Surf;;False;03;;False;False;;Snorlax
7394;Strength;;False;04;;False;False;;Snorlax
7395;Rock Smash;;False;06;;False;False;;Snorlax
7396;Rock Climb;;False;08;;False;False;;Snorlax
7397;Focus Punch;;False;;01;False;False;;Snorlax
7398;Water Pulse;;False;;03;False;False;;Snorlax
7399;Toxic;;False;;06;False;False;;Snorlax
7400;Hidden Power;;False;;10;False;False;;Snorlax
7401;Sunny Day;;False;;11;False;False;;Snorlax
7402;Ice Beam;;False;;13;False;False;;Snorlax
7403;Blizzard;;False;;14;False;False;;Snorlax
7404;Hyper Beam;;False;;15;False;False;;Snorlax
7405;Protect;;False;;17;False;False;;Snorlax
7406;Rain Dance;;False;;18;False;False;;Snorlax
7407;Frustration;;False;;21;False;False;;Snorlax
7408;SolarBeam;;False;;22;False;False;;Snorlax
7409;Thunderbolt;;False;;24;False;False;;Snorlax
7410;Thunder;;False;;25;False;False;;Snorlax
7411;Earthquake;;False;;26;False;False;;Snorlax
7412;Return;;False;;27;False;False;;Snorlax
7413;Psychic;;False;;29;False;False;;Snorlax
7414;Shadow Ball;;False;;30;False;False;;Snorlax
7415;Brick Break;;False;;31;False;False;;Snorlax
7416;Double Team;;False;;32;False;False;;Snorlax
7417;Shock Wave;;False;;34;False;False;;Snorlax
7418;Flamethrower;;False;;35;False;False;;Snorlax
7419;Sandstorm;;False;;37;False;False;;Snorlax
7420;Fire Blast;;False;;38;False;False;;Snorlax
7421;Rock Tomb;;False;;39;False;False;;Snorlax
7422;Facade;;False;;42;False;False;;Snorlax
7423;Secret Power;;False;;43;False;False;;Snorlax
7424;Attract;;False;;45;False;False;;Snorlax
7425;Focus Blast;;False;;52;False;False;;Snorlax
7426;Endure;;False;;58;False;False;;Snorlax
7427;Captivate;;False;;78;False;False;;Snorlax
7428;Rock Slide;;False;;80;False;False;;Snorlax
7429;Swagger;;False;;87;False;False;;Snorlax
7430;Substitute;;False;;90;True;False;;Snorlax
7431;Charm;;False;;;True;False;;Snorlax
7432;Curse;;False;;;True;False;;Snorlax
7433;Double-Edge;;False;;;True;False;;Snorlax
7434;Fissure;;False;;;True;False;;Snorlax
7435;Pursuit;;False;;;True;False;;Snorlax
7436;Whirlwind;;False;;;True;False;;Snorlax
7437;Zen Headbutt;;False;;;True;False;;Snorlax
7438;Gust;1;False;;;False;False;;Articuno
7439;Powder Snow;1;False;;;False;False;;Articuno
7440;Mist;8;False;;;False;False;;Articuno
7441;Ice Shard;15;False;;;False;False;;Articuno
7442;Mind Reader;22;False;;;False;False;;Articuno
7443;AncientPower;29;False;;;False;False;;Articuno
7444;Agility;36;False;;;False;False;;Articuno
7445;Ice Beam;43;False;;13;False;False;;Articuno
