;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
6382;Hail;;False;;07;False;False;;Staryu
6383;Hidden Power;;False;;10;False;False;;Staryu
6384;Ice Beam;;False;;13;False;False;;Staryu
6385;Blizzard;;False;;14;False;False;;Staryu
6386;Protect;;False;;17;False;False;;Staryu
6387;Rain Dance;;False;;18;False;False;;Staryu
6388;Frustration;;False;;21;False;False;;Staryu
6389;Thunderbolt;;False;;24;False;False;;Staryu
6390;Thunder;;False;;25;False;False;;Staryu
6391;Return;;False;;27;False;False;;Staryu
6392;Psychic;;False;;29;False;False;;Staryu
6393;Double Team;;False;;32;False;False;;Staryu
6394;Reflect;;False;;33;False;False;;Staryu
6395;Facade;;False;;42;False;False;;Staryu
6396;Rest;;False;;44;False;False;;Staryu
6397;Round;;False;;48;False;False;;Staryu
6398;Scald;;False;;55;False;False;;Staryu
6399;Flash;;False;;70;False;False;;Staryu
6400;Thunder Wave;;False;;73;False;False;;Staryu
6401;Psych Up;;False;;77;False;False;;Staryu
6402;Swagger;;False;;87;False;False;;Staryu
6403;Substitute;;False;;90;False;False;;Staryu
6404;Flash Cannon;;False;;91;False;False;;Staryu
6405;Rapid Spin;1;False;;;False;False;;Starmie
6406;Recover;1;False;;;False;False;;Starmie
6407;Swift;1;False;;;False;False;;Starmie
6408;Water Gun;1;False;;;False;False;;Starmie
6409;Confuse Ray;28;False;;;False;False;;Starmie
6410;BubbleBeam;;True;;;False;False;;Starmie
6411;Camouflage;;True;;;False;False;;Starmie
6412;Cosmic Power;;True;;;False;False;;Starmie
6413;Gyro Ball;;True;;74;False;False;;Starmie
6414;Harden;;True;;;False;False;;Starmie
6415;Hydro Pump;;True;;;False;False;;Starmie
6416;Light Screen;;True;;16;False;False;;Starmie
6417;Minimize;;True;;;False;False;;Starmie
6418;Power Gem;;True;;;False;False;;Starmie
6419;Reflect Type;;True;;;False;False;;Starmie
6420;Tackle;;True;;;False;False;;Starmie
6421;Surf;;False;03;;False;False;;Starmie
6422;Waterfall;;False;05;;False;False;;Starmie
6423;Dive;;False;06;;False;False;;Starmie
6424;Psyshock;;False;;03;False;False;;Starmie
6425;Toxic;;False;;06;False;False;;Starmie
6426;Hail;;False;;07;False;False;;Starmie
6427;Hidden Power;;False;;10;False;False;;Starmie
6428;Ice Beam;;False;;13;False;False;;Starmie
6429;Blizzard;;False;;14;False;False;;Starmie
6430;Hyper Beam;;False;;15;False;False;;Starmie
6431;Protect;;False;;17;False;False;;Starmie
6432;Rain Dance;;False;;18;False;False;;Starmie
6433;Telekinesis;;False;;19;False;False;;Starmie
6434;Frustration;;False;;21;False;False;;Starmie
6435;Thunderbolt;;False;;24;False;False;;Starmie
6436;Thunder;;False;;25;False;False;;Starmie
6437;Return;;False;;27;False;False;;Starmie
6438;Psychic;;False;;29;False;False;;Starmie
6439;Double Team;;False;;32;False;False;;Starmie
6440;Reflect;;False;;33;False;False;;Starmie
6441;Facade;;False;;42;False;False;;Starmie
6442;Rest;;False;;44;False;False;;Starmie
6443;Round;;False;;48;False;False;;Starmie
6444;Scald;;False;;55;False;False;;Starmie
6445;Giga Impact;;False;;68;False;False;;Starmie
6446;Flash;;False;;70;False;False;;Starmie
6447;Thunder Wave;;False;;73;False;False;;Starmie
6448;Psych Up;;False;;77;False;False;;Starmie
6449;Dream Eater;;False;;85;False;False;;Starmie
6450;Grass Knot;;False;;86;False;False;;Starmie
6451;Swagger;;False;;87;False;False;;Starmie
6452;Substitute;;False;;90;False;False;;Starmie
6453;Flash Cannon;;False;;91;False;False;;Starmie
6454;Trick Room;;False;;92;False;False;;Starmie
6455;Lick;1;False;;;False;False;;Jynx
6456;Lick;5;False;;;False;False;;Jynx
6457;Lovely Kiss;1;False;;;False;False;;Jynx
6458;Lovely Kiss;8;False;;;False;False;;Jynx
6459;Pound;1;False;;;False;False;;Jynx
6460;Powder Snow;1;False;;;False;False;;Jynx
6461;Powder Snow;11;False;;;False;False;;Jynx
6462;DoubleSlap;15;False;;;False;False;;Jynx
6463;Ice Punch;18;False;;;True;False;;Jynx
6464;Heart Stamp;21;False;;;False;False;;Jynx
6465;Mean Look;25;False;;;False;False;;Jynx
6466;Fake Tears;28;False;;;False;False;;Jynx
6467;Wake-Up Slap;33;False;;;True;False;;Jynx
6468;Avalanche;39;False;;;False;False;;Jynx
6469;Body Slam;44;False;;;False;False;;Jynx
6470;Wring Out;49;False;;;False;False;;Jynx
6471;Perish Song;55;False;;;False;False;;Jynx
6472;Blizzard;60;False;;14;False;False;;Jynx
6473;Confusion;;True;;;False;False;;Jynx
6474;Copycat;;True;;;False;False;;Jynx
6475;Lucky Chant;;True;;;False;False;;Jynx
6476;Psychic;;True;;29;False;False;;Jynx
6477;Sing;;True;;;False;False;;Jynx
6478;Sweet Kiss;;True;;;False;False;;Jynx
6479;Psyshock;;False;;03;False;False;;Jynx
6480;Calm Mind;;False;;04;False;False;;Jynx
6481;Toxic;;False;;06;False;False;;Jynx
6482;Hail;;False;;07;False;False;;Jynx
6483;Hidden Power;;False;;10;False;False;;Jynx
6484;Taunt;;False;;12;False;False;;Jynx
6485;Ice Beam;;False;;13;False;False;;Jynx
6486;Hyper Beam;;False;;15;False;False;;Jynx
6487;Light Screen;;False;;16;False;False;;Jynx
6488;Protect;;False;;17;False;False;;Jynx
6489;Rain Dance;;False;;18;False;False;;Jynx
6490;Telekinesis;;False;;19;False;False;;Jynx
6491;Frustration;;False;;21;False;False;;Jynx
6492;Return;;False;;27;False;False;;Jynx
6493;Shadow Ball;;False;;30;False;False;;Jynx
6494;Brick Break;;False;;31;False;False;;Jynx
6495;Double Team;;False;;32;False;False;;Jynx
6496;Reflect;;False;;33;False;False;;Jynx
6497;Torment;;False;;41;False;False;;Jynx
6498;Facade;;False;;42;False;False;;Jynx
6499;Rest;;False;;44;False;False;;Jynx
6500;Attract;;False;;45;False;False;;Jynx
6501;Thief;;False;;46;False;False;;Jynx
6502;Round;;False;;48;False;False;;Jynx
6503;Echoed Voice;;False;;49;False;False;;Jynx
6504;Focus Blast;;False;;52;False;False;;Jynx
6505;Energy Ball;;False;;53;False;False;;Jynx
6506;Fling;;False;;56;False;False;;Jynx
6507;Payback;;False;;66;False;False;;Jynx
6508;Giga Impact;;False;;68;False;False;;Jynx
6509;Flash;;False;;70;False;False;;Jynx
6510;Psych Up;;False;;77;False;False;;Jynx
6511;Frost Breath;;False;;79;False;False;;Jynx
6512;Dream Eater;;False;;85;False;False;;Jynx
6513;Grass Knot;;False;;86;False;False;;Jynx
6514;Swagger;;False;;87;False;False;;Jynx
6515;Substitute;;False;;90;False;False;;Jynx
6516;Trick Room;;False;;92;False;False;;Jynx
6517;Captivate;;False;;;True;False;;Jynx
6518;Fake Out;;False;;;True;False;;Jynx
6519;Meditate;;False;;;True;False;;Jynx
6520;Miracle Eye;;False;;;True;False;;Jynx
6521;Nasty Plot;;False;;;True;False;;Jynx
6522;Wish;;False;;;True;False;;Jynx
6523;Leer;1;False;;;False;False;;Electabuzz
6524;Quick Attack;1;False;;;False;False;;Electabuzz
6525;ThunderShock;1;False;;;False;False;;Electabuzz
6526;ThunderShock;6;False;;;False;False;;Electabuzz
6527;Low Kick;11;False;;;False;False;;Electabuzz
6528;Swift;16;False;;;False;False;;Electabuzz
6529;Shock Wave;21;False;;;False;False;;Electabuzz
6530;Light Screen;26;False;;16;False;False;;Electabuzz
6531;Electro Ball;32;False;;;False;False;;Electabuzz
6532;ThunderPunch;38;False;;;False;False;;Electabuzz
6533;Discharge;44;False;;;False;False;;Electabuzz
6534;Thunderbolt;50;False;;24;False;False;;Electabuzz
6535;Screech;56;False;;;False;False;;Electabuzz
6536;Thunder;62;False;;25;False;False;;Electabuzz
6537;Strength;;False;04;;False;False;;Electabuzz
6538;Toxic;;False;;06;False;False;;Electabuzz
6539;Hidden Power;;False;;10;False;False;;Electabuzz
6540;Hyper Beam;;False;;15;False;False;;Electabuzz
6541;Protect;;False;;17;False;False;;Electabuzz
6542;Rain Dance;;False;;18;False;False;;Electabuzz
6543;Frustration;;False;;21;False;False;;Electabuzz
6544;Return;;False;;27;False;False;;Electabuzz
6545;Psychic;;False;;29;False;False;;Electabuzz
6546;Brick Break;;False;;31;False;False;;Electabuzz
6547;Double Team;;False;;32;False;False;;Electabuzz
6548;Facade;;False;;42;False;False;;Electabuzz
6549;Rest;;False;;44;False;False;;Electabuzz
6550;Attract;;False;;45;False;False;;Electabuzz
6551;Thief;;False;;46;False;False;;Electabuzz
6552;Low Sweep;;False;;47;False;False;;Electabuzz
6553;Round;;False;;48;False;False;;Electabuzz
6554;Focus Blast;;False;;52;False;False;;Electabuzz
6555;Fling;;False;;56;False;False;;Electabuzz
6556;Charge Beam;;False;;57;False;False;;Electabuzz
6557;Giga Impact;;False;;68;False;False;;Electabuzz
6558;Flash;;False;;70;False;False;;Electabuzz
6559;Volt Switch;;False;;72;False;False;;Electabuzz
6560;Thunder Wave;;False;;73;False;False;;Electabuzz
6561;Swagger;;False;;87;False;False;;Electabuzz
6562;Substitute;;False;;90;False;False;;Electabuzz
6563;Wild Charge;;False;;93;False;False;;Electabuzz
6564;Rock Smash;;False;;94;False;False;;Electabuzz
6565;Barrier;;False;;;True;False;;Electabuzz
6566;Cross Chop;;False;;;True;False;;Electabuzz
6567;DynamicPunch;;False;;;True;False;;Electabuzz
6568;Feint;;False;;;True;False;;Electabuzz
6569;Fire Punch;;False;;;True;False;;Electabuzz
6570;Focus Punch;;False;;;True;False;;Electabuzz
6571;Hammer Arm;;False;;;True;False;;Electabuzz
6572;Ice Punch;;False;;;True;False;;Electabuzz
6573;Karate Chop;;False;;;True;False;;Electabuzz
6574;Meditate;;False;;;True;False;;Electabuzz
6575;Rolling Kick;;False;;;True;False;;Electabuzz
6576;Ember;1;False;;;False;False;;Magmar
6577;Ember;6;False;;;False;False;;Magmar
6578;Leer;1;False;;;False;False;;Magmar
6579;Smog;1;False;;;False;False;;Magmar
6580;SmokeScreen;11;False;;;False;False;;Magmar
6581;Faint Attack;16;False;;;False;False;;Magmar
6582;Fire Spin;21;False;;;False;False;;Magmar
6583;Confuse Ray;26;False;;;False;False;;Magmar
6584;Flame Burst;32;False;;;False;False;;Magmar
6585;Fire Punch;38;False;;;False;False;;Magmar
6586;Lava Plume;44;False;;;False;False;;Magmar
6587;Flamethrower;50;False;;35;False;False;;Magmar
6588;Sunny Day;56;False;;11;False;False;;Magmar
6589;Fire Blast;62;False;;38;False;False;;Magmar
6590;Strength;;False;04;;False;False;;Magmar
6591;Toxic;;False;;06;False;False;;Magmar
6592;Hidden Power;;False;;10;False;False;;Magmar
6593;Hyper Beam;;False;;15;False;False;;Magmar
6594;Protect;;False;;17;False;False;;Magmar
6595;Frustration;;False;;21;False;False;;Magmar
6596;Return;;False;;27;False;False;;Magmar
6597;Psychic;;False;;29;False;False;;Magmar
6598;Brick Break;;False;;31;False;False;;Magmar
6599;Double Team;;False;;32;False;False;;Magmar
6600;Facade;;False;;42;False;False;;Magmar
6601;Flame Charge;;False;;43;False;False;;Magmar
6602;Rest;;False;;44;False;False;;Magmar
6603;Attract;;False;;45;False;False;;Magmar
6604;Thief;;False;;46;False;False;;Magmar
6605;Low Sweep;;False;;47;False;False;;Magmar
6606;Round;;False;;48;False;False;;Magmar
6607;Overheat;;False;;50;False;False;;Magmar
6608;Focus Blast;;False;;52;False;False;;Magmar
6609;Fling;;False;;56;False;False;;Magmar
6610;Incinerate;;False;;59;False;False;;Magmar
6611;Will-O-Wisp;;False;;61;False;False;;Magmar
6612;Giga Impact;;False;;68;False;False;;Magmar
6613;Swagger;;False;;87;False;False;;Magmar
6614;Substitute;;False;;90;False;False;;Magmar
6615;Rock Smash;;False;;94;False;False;;Magmar
6616;Barrier;;False;;;True;False;;Magmar
6617;Belly Drum;;False;;;True;False;;Magmar
6618;Cross Chop;;False;;;True;False;;Magmar
6619;DynamicPunch;;False;;;True;False;;Magmar
6620;Flare Blitz;;False;;;True;False;;Magmar
6621;Focus Energy;;False;;;True;False;;Magmar
6622;Iron Tail;;False;;;True;False;;Magmar
6623;Karate Chop;;False;;;True;False;;Magmar
6624;Mach Punch;;False;;;True;False;;Magmar
6625;Mega Punch;;False;;;True;False;;Magmar
6626;Screech;;False;;;True;False;;Magmar
6627;ThunderPunch;;False;;;True;False;;Magmar
6628;Focus Energy;1;False;;;False;False;;Pinsir
6629;ViceGrip;1;False;;;False;False;;Pinsir
6630;Bind;4;False;;;False;False;;Pinsir
6631;Seismic Toss;8;False;;;False;False;;Pinsir
6632;Harden;13;False;;;False;False;;Pinsir
6633;Revenge;18;False;;;False;False;;Pinsir
6634;Brick Break;21;False;;31;False;False;;Pinsir
6635;Vital Throw;25;False;;;False;False;;Pinsir
6636;X-Scissor;30;False;;81;False;False;;Pinsir
6637;Thrash;35;False;;;False;False;;Pinsir
6638;Swords Dance;38;False;;75;False;False;;Pinsir
6639;Submission;42;False;;;False;False;;Pinsir
6640;Guillotine;47;False;;;False;False;;Pinsir
6641;Superpower;52;False;;;True;False;;Pinsir
6642;Cut;;False;01;;False;False;;Pinsir
6643;Strength;;False;04;;False;False;;Pinsir
6644;Toxic;;False;;06;False;False;;Pinsir
6645;Bulk Up;;False;;08;False;False;;Pinsir
6646;Hidden Power;;False;;10;False;False;;Pinsir
6647;Sunny Day;;False;;11;False;False;;Pinsir
6648;Hyper Beam;;False;;15;False;False;;Pinsir
6649;Protect;;False;;17;False;False;;Pinsir
6650;Rain Dance;;False;;18;False;False;;Pinsir
6651;Frustration;;False;;21;False;False;;Pinsir
6652;Smack Down;;False;;23;False;False;;Pinsir
6653;Earthquake;;False;;26;False;False;;Pinsir
6654;Return;;False;;27;False;False;;Pinsir
6655;Dig;;False;;28;False;False;;Pinsir
6656;Double Team;;False;;32;False;False;;Pinsir
6657;Rock Tomb;;False;;39;False;False;;Pinsir
6658;Facade;;False;;42;False;False;;Pinsir
6659;Rest;;False;;44;False;False;;Pinsir
6660;Attract;;False;;45;False;False;;Pinsir
6661;Thief;;False;;46;False;False;;Pinsir
6662;Round;;False;;48;False;False;;Pinsir
6663;Focus Blast;;False;;52;False;False;;Pinsir
6664;False Swipe;;False;;54;False;False;;Pinsir
6665;Fling;;False;;56;False;False;;Pinsir
6666;Giga Impact;;False;;68;False;False;;Pinsir
6667;Stone Edge;;False;;71;False;False;;Pinsir
6668;Struggle Bug;;False;;76;False;False;;Pinsir
6669;Bulldoze;;False;;78;False;False;;Pinsir
6670;Rock Slide;;False;;80;False;False;;Pinsir
6671;Swagger;;False;;87;False;False;;Pinsir
6672;Substitute;;False;;90;False;False;;Pinsir
6673;Rock Smash;;False;;94;False;False;;Pinsir
6674;Bug Bite;;False;;;True;False;;Pinsir
6675;Close Combat;;False;;;True;False;;Pinsir
6676;Feint;;False;;;True;False;;Pinsir
6677;Faint Attack;;False;;;True;False;;Pinsir
6678;Flail;;False;;;True;False;;Pinsir
6679;Fury Attack;;False;;;True;False;;Pinsir
6680;Me First;;False;;;True;False;;Pinsir
6681;Quick Attack;;False;;;True;False;;Pinsir
6682;Leer;1;False;;;False;False;;Scyther
6683;Quick Attack;1;False;;;False;False;;Scyther
6684;Vacuum Wave;1;False;;;False;False;;Scyther
6685;Focus Energy;5;False;;;False;False;;Scyther
6686;Pursuit;9;False;;;False;False;;Scyther
6687;False Swipe;13;False;;54;False;False;;Scyther
6688;Agility;17;False;;;False;False;;Scyther
6689;Wing Attack;21;False;;;False;False;;Scyther
6690;Fury Cutter;25;False;;;False;False;;Scyther
6691;Slash;29;False;;;False;False;;Scyther
6692;Razor Wind;33;False;;;True;False;;Scyther
6693;Double Team;37;False;;32;False;False;;Scyther
6694;X-Scissor;41;False;;81;False;False;;Scyther
6695;Night Slash;45;False;;;True;False;;Scyther
6696;Double Hit;49;False;;;False;False;;Scyther
6697;Air Slash;53;False;;;False;False;;Scyther
6698;Swords Dance;57;False;;75;False;False;;Scyther
6699;Feint;61;False;;;False;False;;Scyther
6700;Cut;;False;01;;False;False;;Scyther
6701;Toxic;;False;;06;False;False;;Scyther
6702;Hidden Power;;False;;10;False;False;;Scyther
6703;Sunny Day;;False;;11;False;False;;Scyther
6704;Hyper Beam;;False;;15;False;False;;Scyther
6705;Light Screen;;False;;16;False;False;;Scyther
6706;Protect;;False;;17;False;False;;Scyther
6707;Rain Dance;;False;;18;False;False;;Scyther
6708;Safeguard;;False;;20;False;False;;Scyther
6709;Frustration;;False;;21;False;False;;Scyther
6710;Return;;False;;27;False;False;;Scyther
6711;Brick Break;;False;;31;False;False;;Scyther
6712;Aerial Ace;;False;;40;False;False;;Scyther
6713;Facade;;False;;42;False;False;;Scyther
6714;Rest;;False;;44;False;False;;Scyther
6715;Attract;;False;;45;False;False;;Scyther
6716;Thief;;False;;46;False;False;;Scyther
6717;Round;;False;;48;False;False;;Scyther
6718;Giga Impact;;False;;68;False;False;;Scyther
6719;Struggle Bug;;False;;76;False;False;;Scyther
6720;Swagger;;False;;87;False;False;;Scyther
6721;U-turn;;False;;89;False;False;;Scyther
6722;Substitute;;False;;90;False;False;;Scyther
6723;Rock Smash;;False;;94;False;False;;Scyther
6724;Baton Pass;;False;;;True;False;;Scyther
6725;Bug Buzz;;False;;;True;False;;Scyther
6726;Counter;;False;;;True;False;;Scyther
6727;Defog;;False;;;True;False;;Scyther
6728;Endure;;False;;;True;False;;Scyther
6729;Reversal;;False;;;True;False;;Scyther
6730;Silver Wind;;False;;;True;False;;Scyther
6731;Steel Wing;;False;;;True;False;;Scyther
6732;Tackle;1;False;;;False;False;;Tauros
6733;Tail Whip;3;False;;;False;False;;Tauros
6734;Rage;5;False;;;False;False;;Tauros
6735;Horn Attack;8;False;;;False;False;;Tauros
6736;Scary Face;11;False;;;False;False;;Tauros
6737;Pursuit;15;False;;;False;False;;Tauros
6738;Rest;19;False;;44;False;False;;Tauros
6739;Payback;24;False;;66;False;False;;Tauros
6740;Work Up;29;False;;83;False;False;;Tauros
6741;Zen Headbutt;35;False;;;False;False;;Tauros
6742;Take Down;41;False;;;False;False;;Tauros
6743;Swagger;48;False;;87;False;False;;Tauros
6744;Thrash;55;False;;;False;False;;Tauros
6745;Giga Impact;63;False;;68;False;False;;Tauros
6746;Surf;;False;03;;False;False;;Tauros
6747;Strength;;False;04;;False;False;;Tauros
6748;Toxic;;False;;06;False;False;;Tauros
6749;Hidden Power;;False;;10;False;False;;Tauros
6750;Sunny Day;;False;;11;False;False;;Tauros
6751;Ice Beam;;False;;13;False;False;;Tauros
6752;Blizzard;;False;;14;False;False;;Tauros
6753;Hyper Beam;;False;;15;False;False;;Tauros
6754;Protect;;False;;17;False;False;;Tauros
6755;Rain Dance;;False;;18;False;False;;Tauros
6756;Frustration;;False;;21;False;False;;Tauros
6757;SolarBeam;;False;;22;False;False;;Tauros
6758;Thunderbolt;;False;;24;False;False;;Tauros
6759;Thunder;;False;;25;False;False;;Tauros
6760;Earthquake;;False;;26;False;False;;Tauros
6761;Return;;False;;27;False;False;;Tauros
6762;Double Team;;False;;32;False;False;;Tauros
6763;Flamethrower;;False;;35;False;False;;Tauros
6764;Sandstorm;;False;;37;False;False;;Tauros
6765;Fire Blast;;False;;38;False;False;;Tauros
6766;Rock Tomb;;False;;39;False;False;;Tauros
6767;Facade;;False;;42;False;False;;Tauros
6768;Attract;;False;;45;False;False;;Tauros
6769;Round;;False;;48;False;False;;Tauros
6770;Incinerate;;False;;59;False;False;;Tauros
6771;Retaliate;;False;;67;False;False;;Tauros
6772;Stone Edge;;False;;71;False;False;;Tauros
6773;Bulldoze;;False;;78;False;False;;Tauros
6774;Rock Slide;;False;;80;False;False;;Tauros
6775;Substitute;;False;;90;False;False;;Tauros
6776;Wild Charge;;False;;93;False;False;;Tauros
6777;Rock Smash;;False;;94;False;False;;Tauros
6778;Splash;1;False;;;False;False;;Magikarp
6779;Tackle;15;False;;;False;False;;Magikarp
6780;Flail;30;False;;;False;False;;Magikarp
6781;Thrash;1;False;;;False;False;;Gyarados
6782;Bite;20;False;;;False;False;;Gyarados
6783;Dragon Rage;23;False;;;False;False;;Gyarados
6784;Leer;26;False;;;False;False;;Gyarados
6785;Twister;29;False;;;False;False;;Gyarados
6786;Ice Fang;32;False;;;False;False;;Gyarados
6787;Aqua Tail;35;False;;;False;False;;Gyarados
6788;Rain Dance;38;False;;18;False;False;;Gyarados
6789;Hydro Pump;41;False;;;False;False;;Gyarados
6790;Dragon Dance;44;False;;;False;False;;Gyarados
6791;Hyper Beam;47;False;;15;False;False;;Gyarados
6792;Flail;;True;;;False;False;;Gyarados
6793;Splash;;True;;;False;False;;Gyarados
6794;Tackle;;True;;;False;False;;Gyarados
6795;Surf;;False;03;;False;False;;Gyarados
6796;Strength;;False;04;;False;False;;Gyarados
6797;Waterfall;;False;05;;False;False;;Gyarados
6798;Dive;;False;06;;False;False;;Gyarados
6799;Roar;;False;;05;False;False;;Gyarados
6800;Toxic;;False;;06;False;False;;Gyarados
6801;Hail;;False;;07;False;False;;Gyarados
6802;Hidden Power;;False;;10;False;False;;Gyarados
6803;Taunt;;False;;12;False;False;;Gyarados
6804;Ice Beam;;False;;13;False;False;;Gyarados
6805;Blizzard;;False;;14;False;False;;Gyarados
6806;Protect;;False;;17;False;False;;Gyarados
6807;Frustration;;False;;21;False;False;;Gyarados
6808;Thunderbolt;;False;;24;False;False;;Gyarados
6809;Thunder;;False;;25;False;False;;Gyarados
6810;Earthquake;;False;;26;False;False;;Gyarados
6811;Return;;False;;27;False;False;;Gyarados
6812;Double Team;;False;;32;False;False;;Gyarados
6813;Flamethrower;;False;;35;False;False;;Gyarados
6814;Sandstorm;;False;;37;False;False;;Gyarados
6815;Fire Blast;;False;;38;False;False;;Gyarados
6816;Torment;;False;;41;False;False;;Gyarados
6817;Facade;;False;;42;False;False;;Gyarados
6818;Rest;;False;;44;False;False;;Gyarados
6819;Attract;;False;;45;False;False;;Gyarados
6820;Round;;False;;48;False;False;;Gyarados
6821;Scald;;False;;55;False;False;;Gyarados
6822;Incinerate;;False;;59;False;False;;Gyarados
6823;Payback;;False;;66;False;False;;Gyarados
6824;Giga Impact;;False;;68;False;False;;Gyarados
6825;Stone Edge;;False;;71;False;False;;Gyarados
6826;Thunder Wave;;False;;73;False;False;;Gyarados
6827;Bulldoze;;False;;78;False;False;;Gyarados
6828;Dragon Tail;;False;;82;False;False;;Gyarados
6829;Swagger;;False;;87;False;False;;Gyarados
6830;Substitute;;False;;90;False;False;;Gyarados
6831;Rock Smash;;False;;94;False;False;;Gyarados
6832;Transform;1;False;;;False;False;;Ditto
6833;Growl;1;False;;;False;False;;Lapras
6834;Sing;1;False;;;False;False;;Lapras
6835;Water Gun;1;False;;;False;False;;Lapras
6836;Mist;4;False;;;False;False;;Lapras
6837;Confuse Ray;7;False;;;False;False;;Lapras
6838;Ice Shard;10;False;;;False;False;;Lapras
6839;Water Pulse;14;False;;;False;False;;Lapras
6840;Body Slam;18;False;;;False;False;;Lapras
6841;Rain Dance;22;False;;18;False;False;;Lapras
6842;Perish Song;27;False;;;False;False;;Lapras
6843;Ice Beam;32;False;;13;False;False;;Lapras
6844;Brine;37;False;;;False;False;;Lapras
6845;Safeguard;43;False;;20;False;False;;Lapras
6846;Hydro Pump;49;False;;;False;False;;Lapras
6847;Sheer Cold;55;False;;;False;False;;Lapras
6848;Surf;;False;03;;False;False;;Lapras
6849;Strength;;False;04;;False;False;;Lapras
6850;Waterfall;;False;05;;False;False;;Lapras
6851;Dive;;False;06;;False;False;;Lapras
6852;Roar;;False;;05;False;False;;Lapras
6853;Toxic;;False;;06;False;False;;Lapras
6854;Hail;;False;;07;False;False;;Lapras
6855;Hidden Power;;False;;10;False;False;;Lapras
6856;Blizzard;;False;;14;False;False;;Lapras
6857;Hyper Beam;;False;;15;False;False;;Lapras
6858;Protect;;False;;17;False;False;;Lapras
6859;Frustration;;False;;21;False;False;;Lapras
6860;Thunderbolt;;False;;24;False;False;;Lapras
6861;Thunder;;False;;25;False;False;;Lapras
6862;Return;;False;;27;False;False;;Lapras
6863;Psychic;;False;;29;False;False;;Lapras
6864;Double Team;;False;;32;False;False;;Lapras
6865;Facade;;False;;42;False;False;;Lapras
6866;Rest;;False;;44;False;False;;Lapras
6867;Attract;;False;;45;False;False;;Lapras
6868;Round;;False;;48;False;False;;Lapras
6869;Echoed Voice;;False;;49;False;False;;Lapras
6870;Giga Impact;;False;;68;False;False;;Lapras
6871;Bulldoze;;False;;78;False;False;;Lapras
6872;Frost Breath;;False;;79;False;False;;Lapras
6873;Dream Eater;;False;;85;False;False;;Lapras
6874;Swagger;;False;;87;False;False;;Lapras
6875;Substitute;;False;;90;False;False;;Lapras
6876;Rock Smash;;False;;94;False;False;;Lapras
6877;AncientPower;;False;;;True;False;;Lapras
6878;Avalanche;;False;;;True;False;;Lapras
6879;Curse;;False;;;True;False;;Lapras
6880;Dragon Dance;;False;;;True;False;;Lapras
6881;Dragon Pulse;;False;;;True;False;;Lapras
6882;Fissure;;False;;;True;False;;Lapras
6883;Foresight;;False;;;True;False;;Lapras
6884;Future Sight;;False;;;True;False;;Lapras
6885;Horn Drill;;False;;;True;False;;Lapras
6886;Refresh;;False;;;True;False;;Lapras
6887;Sleep Talk;;False;;;True;False;;Lapras
6888;Tickle;;False;;;True;False;;Lapras
6889;Whirlpool;;False;;;True;False;;Lapras
6890;Helping Hand;1;False;;;False;False;;Eevee
6891;Tackle;1;False;;;False;False;;Eevee
6892;Tail Whip;1;False;;;False;False;;Eevee
6893;Sand-Attack;8;False;;;False;False;;Eevee
6894;Growl;15;False;;;False;False;;Eevee
6895;Quick Attack;22;False;;;False;False;;Eevee
6896;Bite;29;False;;;False;False;;Eevee
6897;Baton Pass;36;False;;;False;False;;Eevee
6898;Take Down;43;False;;;False;False;;Eevee
6899;Last Resort;50;False;;;False;False;;Eevee
6900;Trump Card;57;False;;;False;False;;Eevee
6901;Toxic;;False;;06;False;False;;Eevee
6902;Hidden Power;;False;;10;False;False;;Eevee
6903;Sunny Day;;False;;11;False;False;;Eevee
6904;Protect;;False;;17;False;False;;Eevee
6905;Rain Dance;;False;;18;False;False;;Eevee
6906;Frustration;;False;;21;False;False;;Eevee
6907;Return;;False;;27;False;False;;Eevee
6908;Dig;;False;;28;False;False;;Eevee
6909;Shadow Ball;;False;;30;False;False;;Eevee
6910;Double Team;;False;;32;False;False;;Eevee
6911;Facade;;False;;42;False;False;;Eevee
6912;Rest;;False;;44;False;False;;Eevee
6913;Attract;;False;;45;False;False;;Eevee
6914;Round;;False;;48;False;False;;Eevee
6915;Echoed Voice;;False;;49;False;False;;Eevee
6916;Retaliate;;False;;67;False;False;;Eevee
6917;Work Up;;False;;83;False;False;;Eevee
6918;Swagger;;False;;87;False;False;;Eevee
6919;Substitute;;False;;90;False;False;;Eevee
6920;Charm;;False;;;True;False;;Eevee
6921;Covet;;False;;;True;False;;Eevee
6922;Curse;;False;;;True;False;;Eevee
6923;Detect;;False;;;True;False;;Eevee
6924;Endure;;False;;;True;False;;Eevee
6925;Fake Tears;;False;;;True;False;;Eevee
6926;Flail;;False;;;True;False;;Eevee
6927;Natural Gift;;False;;;True;False;;Eevee
6928;Stored Power;;False;;;True;False;;Eevee
6929;Synchronoise;;False;;;True;False;;Eevee
6930;Tickle;;False;;;True;False;;Eevee
6931;Wish;;False;;;True;False;;Eevee
6932;Yawn;;False;;;True;False;;Eevee
6933;Helping Hand;1;False;;;False;False;;Vaporeon
6934;Tackle;1;False;;;False;False;;Vaporeon
6935;Tail Whip;1;False;;;False;False;;Vaporeon
6936;Sand-Attack;8;False;;;False;False;;Vaporeon
6937;Water Gun;15;False;;;False;False;;Vaporeon
6938;Quick Attack;22;False;;;False;False;;Vaporeon
