;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
1213;Splash;;False;;;True;False;;Clefairy
1214;DoubleSlap;1;False;;;False;False;;Clefable
1215;Metronome;1;False;;;True;False;;Clefable
1216;Moonlight;1;False;;;False;False;;Clefable
1217;Sing;1;False;;;False;False;;Clefable
1218;Charm;;True;;;False;False;;Clefable
1219;Defense Curl;;True;;40;False;False;;Clefable
1220;Encore;;True;;;False;False;;Clefable
1221;Growl;;True;;;False;False;;Clefable
1222;Light Screen;;True;;;False;False;;Clefable
1223;Minimize;;True;;;False;False;;Clefable
1224;Pound;;True;;;False;False;;Clefable
1225;Sweet Kiss;;True;;;False;False;;Clefable
1226;Icy Wind;;True;;;False;False;;Clefable
1227;Strength;;False;04;;False;False;;Clefable
1228;Flash;;False;05;;False;False;;Clefable
1229;DynamicPunch;;False;;01;False;False;;Clefable
1230;Headbutt;;False;;02;False;False;;Clefable
1231;Curse;;False;;03;False;False;;Clefable
1232;Rollout;;False;;04;False;False;;Clefable
1233;Toxic;;False;;06;False;False;;Clefable
1234;Zap Cannon;;False;;07;False;False;;Clefable
1235;Psych Up;;False;;09;False;False;;Clefable
1236;Hidden Power;;False;;10;False;False;;Clefable
1237;Sunny Day;;False;;11;False;False;;Clefable
1238;Snore;;False;;13;False;False;;Clefable
1239;Blizzard;;False;;14;False;False;;Clefable
1240;Hyper Beam;;False;;15;False;False;;Clefable
1241;Protect;;False;;17;False;False;;Clefable
1242;Rain Dance;;False;;18;False;False;;Clefable
1243;Endure;;False;;20;False;False;;Clefable
1244;Frustration;;False;;21;False;False;;Clefable
1245;SolarBeam;;False;;22;False;False;;Clefable
1246;Iron Tail;;False;;23;False;False;;Clefable
1247;Thunder;;False;;25;False;False;;Clefable
1248;Return;;False;;27;False;False;;Clefable
1249;Psychic;;False;;29;False;False;;Clefable
1250;Shadow Ball;;False;;30;False;False;;Clefable
1251;Mud-Slap;;False;;31;False;False;;Clefable
1252;Double Team;;False;;32;False;False;;Clefable
1253;Ice Punch;;False;;33;False;False;;Clefable
1254;Swagger;;False;;34;False;False;;Clefable
1255;Sleep Talk;;False;;35;False;False;;Clefable
1256;Fire Blast;;False;;38;False;False;;Clefable
1257;ThunderPunch;;False;;41;False;False;;Clefable
1258;Dream Eater;;False;;42;False;False;;Clefable
1259;Detect;;False;;43;False;False;;Clefable
1260;Rest;;False;;44;False;False;;Clefable
1261;Attract;;False;;45;False;False;;Clefable
1262;Fire Punch;;False;;48;False;False;;Clefable
1263;Nightmare;;False;;50;False;False;;Clefable
1264;Amnesia;;False;;;True;False;;Clefable
1265;Belly Drum;;False;;;True;False;;Clefable
1266;Mimic;;False;;;True;False;;Clefable
1267;Present;;False;;;True;False;;Clefable
1268;Splash;;False;;;True;False;;Clefable
1269;Ember;1;False;;;False;False;;Vulpix
1270;Tail Whip;1;False;;;False;False;;Vulpix
1271;Quick Attack;7;False;;;False;False;;Vulpix
1272;Roar;13;False;;;False;False;;Vulpix
1273;Confuse Ray;19;False;;;False;False;;Vulpix
1274;Safeguard;25;False;;;False;False;;Vulpix
1275;Flamethrower;31;False;;;False;False;;Vulpix
1276;Fire Spin;37;False;;;False;False;;Vulpix
1277;Headbutt;;False;;02;False;False;;Vulpix
1278;Curse;;False;;03;False;False;;Vulpix
1279;Toxic;;False;;06;False;False;;Vulpix
1280;Hidden Power;;False;;10;False;False;;Vulpix
1281;Sunny Day;;False;;11;False;False;;Vulpix
1282;Snore;;False;;13;False;False;;Vulpix
1283;Protect;;False;;17;False;False;;Vulpix
1284;Endure;;False;;20;False;False;;Vulpix
1285;Frustration;;False;;21;False;False;;Vulpix
1286;Iron Tail;;False;;23;False;False;;Vulpix
1287;Return;;False;;27;False;False;;Vulpix
1288;Dig;;False;;28;False;False;;Vulpix
1289;Double Team;;False;;32;False;False;;Vulpix
1290;Swagger;;False;;34;False;False;;Vulpix
1291;Sleep Talk;;False;;35;False;False;;Vulpix
1292;Fire Blast;;False;;38;False;False;;Vulpix
1293;Swift;;False;;39;False;False;;Vulpix
1294;Rest;;False;;44;False;False;;Vulpix
1295;Attract;;False;;45;False;False;;Vulpix
1296;Disable;;False;;;True;False;;Vulpix
1297;Faint Attack;;False;;;True;False;;Vulpix
1298;Flail;;False;;;True;False;;Vulpix
1299;Hypnosis;;False;;;True;False;;Vulpix
1300;Spite;;False;;;True;False;;Vulpix
1301;Confuse Ray;1;False;;;False;False;;Ninetales
1302;Ember;1;False;;;False;False;;Ninetales
1303;Quick Attack;1;False;;;False;False;;Ninetales
1304;Safeguard;1;False;;;False;False;;Ninetales
1305;Fire Spin;43;False;;;False;False;;Ninetales
1306;Flamethrower;;True;;;False;False;;Ninetales
1307;Roar;;True;;05;False;False;;Ninetales
1308;Tail Whip;;True;;;False;False;;Ninetales
1309;Headbutt;;False;;02;False;False;;Ninetales
1310;Curse;;False;;03;False;False;;Ninetales
1311;Toxic;;False;;06;False;False;;Ninetales
1312;Hidden Power;;False;;10;False;False;;Ninetales
1313;Sunny Day;;False;;11;False;False;;Ninetales
1314;Snore;;False;;13;False;False;;Ninetales
1315;Hyper Beam;;False;;15;False;False;;Ninetales
1316;Protect;;False;;17;False;False;;Ninetales
1317;Endure;;False;;20;False;False;;Ninetales
1318;Frustration;;False;;21;False;False;;Ninetales
1319;Iron Tail;;False;;23;False;False;;Ninetales
1320;Return;;False;;27;False;False;;Ninetales
1321;Dig;;False;;28;False;False;;Ninetales
1322;Double Team;;False;;32;False;False;;Ninetales
1323;Swagger;;False;;34;False;False;;Ninetales
1324;Sleep Talk;;False;;35;False;False;;Ninetales
1325;Fire Blast;;False;;38;False;False;;Ninetales
1326;Swift;;False;;39;False;False;;Ninetales
1327;Rest;;False;;44;False;False;;Ninetales
1328;Attract;;False;;45;False;False;;Ninetales
1329;Disable;;False;;;True;False;;Ninetales
1330;Faint Attack;;False;;;True;False;;Ninetales
1331;Flail;;False;;;True;False;;Ninetales
1332;Hypnosis;;False;;;True;False;;Ninetales
1333;Spite;;False;;;True;False;;Ninetales
1334;Sing;1;False;;;False;False;;Jigglypuff
1335;Defense Curl;4;False;;40;False;False;;Jigglypuff
1336;Pound;9;False;;;False;False;;Jigglypuff
1337;Disable;14;False;;;False;False;;Jigglypuff
1338;Rollout;19;False;;04;False;False;;Jigglypuff
1339;DoubleSlap;24;False;;;False;False;;Jigglypuff
1340;Rest;29;False;;44;False;False;;Jigglypuff
1341;Body Slam;34;False;;;False;False;;Jigglypuff
1342;Double-Edge;39;False;;;False;False;;Jigglypuff
1343;Charm;;True;;;False;False;;Jigglypuff
1344;Sweet Kiss;;True;;;False;False;;Jigglypuff
1345;Icy Wind;;True;;;False;False;;Jigglypuff
1346;Strength;;False;04;;False;False;;Jigglypuff
1347;Flash;;False;05;;False;False;;Jigglypuff
1348;DynamicPunch;;False;;01;False;False;;Jigglypuff
1349;Headbutt;;False;;02;False;False;;Jigglypuff
1350;Curse;;False;;03;False;False;;Jigglypuff
1351;Toxic;;False;;06;False;False;;Jigglypuff
1352;Zap Cannon;;False;;07;False;False;;Jigglypuff
1353;Psych Up;;False;;09;False;False;;Jigglypuff
1354;Hidden Power;;False;;10;False;False;;Jigglypuff
1355;Sunny Day;;False;;11;False;False;;Jigglypuff
1356;Snore;;False;;13;False;False;;Jigglypuff
1357;Blizzard;;False;;14;False;False;;Jigglypuff
1358;Protect;;False;;17;False;False;;Jigglypuff
1359;Rain Dance;;False;;18;False;False;;Jigglypuff
1360;Endure;;False;;20;False;False;;Jigglypuff
1361;Frustration;;False;;21;False;False;;Jigglypuff
1362;SolarBeam;;False;;22;False;False;;Jigglypuff
1363;Thunder;;False;;25;False;False;;Jigglypuff
1364;Return;;False;;27;False;False;;Jigglypuff
1365;Psychic;;False;;29;False;False;;Jigglypuff
1366;Shadow Ball;;False;;30;False;False;;Jigglypuff
1367;Mud-Slap;;False;;31;False;False;;Jigglypuff
1368;Double Team;;False;;32;False;False;;Jigglypuff
1369;Ice Punch;;False;;33;False;False;;Jigglypuff
1370;Swagger;;False;;34;False;False;;Jigglypuff
1371;Sleep Talk;;False;;35;False;False;;Jigglypuff
1372;Fire Blast;;False;;38;False;False;;Jigglypuff
1373;ThunderPunch;;False;;41;False;False;;Jigglypuff
1374;Dream Eater;;False;;42;False;False;;Jigglypuff
1375;Detect;;False;;43;False;False;;Jigglypuff
1376;Attract;;False;;45;False;False;;Jigglypuff
1377;Fire Punch;;False;;48;False;False;;Jigglypuff
1378;Nightmare;;False;;50;False;False;;Jigglypuff
1379;Faint Attack;;False;;;True;False;;Jigglypuff
1380;Perish Song;;False;;;True;False;;Jigglypuff
1381;Present;;False;;;True;False;;Jigglypuff
1382;Defense Curl;1;False;;40;False;False;;Wigglytuff
1383;Disable;1;False;;;False;False;;Wigglytuff
1384;DoubleSlap;1;False;;;False;False;;Wigglytuff
1385;Sing;1;False;;;False;False;;Wigglytuff
1386;Body Slam;;True;;;False;False;;Wigglytuff
1387;Charm;;True;;;False;False;;Wigglytuff
1388;Double-Edge;;True;;;False;False;;Wigglytuff
1389;Pound;;True;;;False;False;;Wigglytuff
1390;Rest;;True;;44;False;False;;Wigglytuff
1391;Rollout;;True;;04;False;False;;Wigglytuff
1392;Sweet Kiss;;True;;;False;False;;Wigglytuff
1393;Icy Wind;;True;;;False;False;;Wigglytuff
1394;Strength;;False;04;;False;False;;Wigglytuff
1395;Flash;;False;05;;False;False;;Wigglytuff
1396;DynamicPunch;;False;;01;False;False;;Wigglytuff
1397;Headbutt;;False;;02;False;False;;Wigglytuff
1398;Curse;;False;;03;False;False;;Wigglytuff
1399;Toxic;;False;;06;False;False;;Wigglytuff
1400;Zap Cannon;;False;;07;False;False;;Wigglytuff
1401;Psych Up;;False;;09;False;False;;Wigglytuff
1402;Hidden Power;;False;;10;False;False;;Wigglytuff
1403;Sunny Day;;False;;11;False;False;;Wigglytuff
1404;Snore;;False;;13;False;False;;Wigglytuff
1405;Blizzard;;False;;14;False;False;;Wigglytuff
1406;Hyper Beam;;False;;15;False;False;;Wigglytuff
1407;Protect;;False;;17;False;False;;Wigglytuff
1408;Rain Dance;;False;;18;False;False;;Wigglytuff
1409;Endure;;False;;20;False;False;;Wigglytuff
1410;Frustration;;False;;21;False;False;;Wigglytuff
1411;SolarBeam;;False;;22;False;False;;Wigglytuff
1412;Thunder;;False;;25;False;False;;Wigglytuff
1413;Return;;False;;27;False;False;;Wigglytuff
1414;Psychic;;False;;29;False;False;;Wigglytuff
1415;Shadow Ball;;False;;30;False;False;;Wigglytuff
1416;Mud-Slap;;False;;31;False;False;;Wigglytuff
1417;Double Team;;False;;32;False;False;;Wigglytuff
1418;Ice Punch;;False;;33;False;False;;Wigglytuff
1419;Swagger;;False;;34;False;False;;Wigglytuff
1420;Sleep Talk;;False;;35;False;False;;Wigglytuff
1421;Fire Blast;;False;;38;False;False;;Wigglytuff
1422;ThunderPunch;;False;;41;False;False;;Wigglytuff
1423;Dream Eater;;False;;42;False;False;;Wigglytuff
1424;Detect;;False;;43;False;False;;Wigglytuff
1425;Attract;;False;;45;False;False;;Wigglytuff
1426;Fire Punch;;False;;48;False;False;;Wigglytuff
1427;Nightmare;;False;;50;False;False;;Wigglytuff
1428;Faint Attack;;False;;;True;False;;Wigglytuff
1429;Perish Song;;False;;;True;False;;Wigglytuff
1430;Present;;False;;;True;False;;Wigglytuff
1431;Leech Life;1;False;;;False;False;;Golbat
1432;Screech;1;False;;;False;False;;Golbat
1433;Supersonic;1;False;;;False;False;;Golbat
1434;Supersonic;6;False;;;False;False;;Golbat
1435;Bite;12;False;;;False;False;;Golbat
1436;Confuse Ray;19;False;;;False;False;;Golbat
1437;Wing Attack;30;False;;;False;False;;Golbat
1438;Mean Look;42;False;;;False;False;;Golbat
1439;Haze;55;False;;;False;False;;Golbat
1440;Curse;;False;;03;False;False;;Golbat
1441;Toxic;;False;;06;False;False;;Golbat
1442;Hidden Power;;False;;10;False;False;;Golbat
1443;Sunny Day;;False;;11;False;False;;Golbat
1444;Snore;;False;;13;False;False;;Golbat
1445;Hyper Beam;;False;;15;False;False;;Golbat
1446;Protect;;False;;17;False;False;;Golbat
1447;Giga Drain;;False;;19;False;False;;Golbat
1448;Endure;;False;;20;False;False;;Golbat
1449;Frustration;;False;;21;False;False;;Golbat
1450;Return;;False;;27;False;False;;Golbat
1451;Double Team;;False;;32;False;False;;Golbat
1452;Swagger;;False;;34;False;False;;Golbat
1453;Sleep Talk;;False;;35;False;False;;Golbat
1454;Swift;;False;;39;False;False;;Golbat
1455;Detect;;False;;43;False;False;;Golbat
1456;Rest;;False;;44;False;False;;Golbat
1457;Attract;;False;;45;False;False;;Golbat
1458;Thief;;False;;46;False;False;;Golbat
1459;Steel Wing;;False;;47;False;False;;Golbat
1460;Faint Attack;;False;;;True;False;;Golbat
1461;Gust;;False;;;True;False;;Golbat
1462;Pursuit;;False;;;True;False;;Golbat
1463;Quick Attack;;False;;;True;False;;Golbat
1464;Whirlwind;;False;;;True;False;;Golbat
1465;Leech Life;1;False;;;False;False;;Zubat
1466;Supersonic;6;False;;;False;False;;Zubat
1467;Bite;12;False;;;False;False;;Zubat
1468;Confuse Ray;19;False;;;False;False;;Zubat
1469;Wing Attack;27;False;;;False;False;;Zubat
1470;Mean Look;36;False;;;False;False;;Zubat
1471;Haze;46;False;;;False;False;;Zubat
1472;Curse;;False;;03;False;False;;Zubat
1473;Toxic;;False;;06;False;False;;Zubat
1474;Hidden Power;;False;;10;False;False;;Zubat
1475;Sunny Day;;False;;11;False;False;;Zubat
1476;Snore;;False;;13;False;False;;Zubat
1477;Protect;;False;;17;False;False;;Zubat
1478;Giga Drain;;False;;19;False;False;;Zubat
1479;Endure;;False;;20;False;False;;Zubat
1480;Frustration;;False;;21;False;False;;Zubat
1481;Return;;False;;27;False;False;;Zubat
1482;Double Team;;False;;32;False;False;;Zubat
1483;Swagger;;False;;34;False;False;;Zubat
1484;Sleep Talk;;False;;35;False;False;;Zubat
1485;Swift;;False;;39;False;False;;Zubat
1486;Detect;;False;;43;False;False;;Zubat
1487;Rest;;False;;44;False;False;;Zubat
1488;Attract;;False;;45;False;False;;Zubat
1489;Thief;;False;;46;False;False;;Zubat
1490;Steel Wing;;False;;47;False;False;;Zubat
1491;Faint Attack;;False;;;True;False;;Zubat
1492;Gust;;False;;;True;False;;Zubat
1493;Pursuit;;False;;;True;False;;Zubat
1494;Quick Attack;;False;;;True;False;;Zubat
1495;Whirlwind;;False;;;True;False;;Zubat
1496;Absorb;1;False;;;False;False;;Oddish
1497;Sweet Scent;7;False;;12;False;False;;Oddish
1498;PoisonPowder;14;False;;;False;False;;Oddish
1499;Stun Spore;16;False;;;False;False;;Oddish
1500;Sleep Powder;18;False;;;False;False;;Oddish
1501;Acid;23;False;;;False;False;;Oddish
1502;Moonlight;32;False;;;False;False;;Oddish
1503;Petal Dance;39;False;;;False;False;;Oddish
1504;Cut;;False;01;;False;False;;Oddish
1505;Flash;;False;05;;False;False;;Oddish
1506;Curse;;False;;03;False;False;;Oddish
1507;Toxic;;False;;06;False;False;;Oddish
1508;Hidden Power;;False;;10;False;False;;Oddish
1509;Sunny Day;;False;;11;False;False;;Oddish
1510;Snore;;False;;13;False;False;;Oddish
1511;Protect;;False;;17;False;False;;Oddish
1512;Giga Drain;;False;;19;False;False;;Oddish
1513;Endure;;False;;20;False;False;;Oddish
1514;Frustration;;False;;21;False;False;;Oddish
1515;SolarBeam;;False;;22;False;False;;Oddish
1516;Return;;False;;27;False;False;;Oddish
1517;Double Team;;False;;32;False;False;;Oddish
1518;Swagger;;False;;34;False;False;;Oddish
1519;Sleep Talk;;False;;35;False;False;;Oddish
1520;Sludge Bomb;;False;;36;False;False;;Oddish
1521;Rest;;False;;44;False;False;;Oddish
1522;Attract;;False;;45;False;False;;Oddish
1523;Charm;;False;;;True;False;;Oddish
1524;Flail;;False;;;True;False;;Oddish
1525;Razor Leaf;;False;;;True;False;;Oddish
1526;Swords Dance;;False;;;True;False;;Oddish
1527;Synthesis;;False;;;True;False;;Oddish
1528;Absorb;1;False;;;False;False;;Gloom
1529;PoisonPowder;1;False;;;False;False;;Gloom
1530;PoisonPowder;14;False;;;False;False;;Gloom
1531;Sweet Scent;1;False;;12;False;False;;Gloom
1532;Sweet Scent;7;False;;12;False;False;;Gloom
1533;Stun Spore;16;False;;;False;False;;Gloom
1534;Sleep Powder;18;False;;;False;False;;Gloom
1535;Acid;24;False;;;False;False;;Gloom
1536;Moonlight;35;False;;;False;False;;Gloom
1537;Petal Dance;44;False;;;False;False;;Gloom
1538;Cut;;False;01;;False;False;;Gloom
1539;Flash;;False;05;;False;False;;Gloom
1540;Curse;;False;;03;False;False;;Gloom
1541;Toxic;;False;;06;False;False;;Gloom
1542;Hidden Power;;False;;10;False;False;;Gloom
1543;Sunny Day;;False;;11;False;False;;Gloom
1544;Snore;;False;;13;False;False;;Gloom
1545;Protect;;False;;17;False;False;;Gloom
1546;Giga Drain;;False;;19;False;False;;Gloom
1547;Endure;;False;;20;False;False;;Gloom
1548;Frustration;;False;;21;False;False;;Gloom
1549;SolarBeam;;False;;22;False;False;;Gloom
1550;Return;;False;;27;False;False;;Gloom
1551;Double Team;;False;;32;False;False;;Gloom
1552;Swagger;;False;;34;False;False;;Gloom
1553;Sleep Talk;;False;;35;False;False;;Gloom
1554;Sludge Bomb;;False;;36;False;False;;Gloom
1555;Rest;;False;;44;False;False;;Gloom
1556;Attract;;False;;45;False;False;;Gloom
1557;Charm;;False;;;True;False;;Gloom
1558;Flail;;False;;;True;False;;Gloom
1559;Razor Leaf;;False;;;True;False;;Gloom
1560;Swords Dance;;False;;;True;False;;Gloom
1561;Synthesis;;False;;;True;False;;Gloom
1562;Absorb;1;False;;;False;False;;Vileplume
1563;Petal Dance;1;False;;;False;False;;Vileplume
1564;Stun Spore;1;False;;;False;False;;Vileplume
1565;Sweet Scent;1;False;;12;False;False;;Vileplume
1566;Acid;;True;;;False;False;;Vileplume
1567;Moonlight;;True;;;False;False;;Vileplume
1568;PoisonPowder;;True;;;False;False;;Vileplume
1569;Sleep Powder;;True;;;False;False;;Vileplume
1570;Cut;;False;01;;False;False;;Vileplume
1571;Flash;;False;05;;False;False;;Vileplume
1572;Curse;;False;;03;False;False;;Vileplume
1573;Toxic;;False;;06;False;False;;Vileplume
1574;Hidden Power;;False;;10;False;False;;Vileplume
1575;Sunny Day;;False;;11;False;False;;Vileplume
1576;Snore;;False;;13;False;False;;Vileplume
1577;Hyper Beam;;False;;15;False;False;;Vileplume
1578;Protect;;False;;17;False;False;;Vileplume
1579;Giga Drain;;False;;19;False;False;;Vileplume
1580;Endure;;False;;20;False;False;;Vileplume
1581;Frustration;;False;;21;False;False;;Vileplume
1582;SolarBeam;;False;;22;False;False;;Vileplume
1583;Return;;False;;27;False;False;;Vileplume
1584;Double Team;;False;;32;False;False;;Vileplume
1585;Swagger;;False;;34;False;False;;Vileplume
1586;Sleep Talk;;False;;35;False;False;;Vileplume
1587;Sludge Bomb;;False;;36;False;False;;Vileplume
1588;Rest;;False;;44;False;False;;Vileplume
1589;Attract;;False;;45;False;False;;Vileplume
1590;Charm;;False;;;True;False;;Vileplume
1591;Flail;;False;;;True;False;;Vileplume
1592;Razor Leaf;;False;;;True;False;;Vileplume
1593;Swords Dance;;False;;;True;False;;Vileplume
1594;Synthesis;;False;;;True;False;;Vileplume
1595;Scratch;1;False;;;False;False;;Paras
1596;Stun Spore;7;False;;;False;False;;Paras
1597;PoisonPowder;13;False;;;False;False;;Paras
1598;Leech Life;19;False;;;False;False;;Paras
1599;Spore;25;False;;;False;False;;Paras
1600;Slash;31;False;;;False;False;;Paras
1601;Growth;37;False;;;False;False;;Paras
1602;Giga Drain;43;False;;19;False;False;;Paras
1603;Cut;;False;01;;False;False;;Paras
1604;Flash;;False;05;;False;False;;Paras
1605;Curse;;False;;03;False;False;;Paras
1606;Toxic;;False;;06;False;False;;Paras
1607;Rock Smash;;False;;08;False;False;;Paras
1608;Hidden Power;;False;;10;False;False;;Paras
1609;Sunny Day;;False;;11;False;False;;Paras
1610;Sweet Scent;;False;;12;True;False;;Paras
1611;Snore;;False;;13;False;False;;Paras
1612;Protect;;False;;17;False;False;;Paras
1613;Endure;;False;;20;False;False;;Paras
1614;Frustration;;False;;21;False;False;;Paras
1615;SolarBeam;;False;;22;False;False;;Paras
1616;Return;;False;;27;False;False;;Paras
1617;Dig;;False;;28;False;False;;Paras
1618;Double Team;;False;;32;False;False;;Paras
1619;Swagger;;False;;34;False;False;;Paras
1620;Sleep Talk;;False;;35;False;False;;Paras
1621;Sludge Bomb;;False;;36;False;False;;Paras
1622;Rest;;False;;44;False;False;;Paras
1623;Attract;;False;;45;False;False;;Paras
1624;Thief;;False;;46;False;False;;Paras
1625;Fury Cutter;;False;;49;False;False;;Paras
1626;Counter;;False;;;True;False;;Paras
1627;False Swipe;;False;;;True;False;;Paras
1628;Flail;;False;;;True;False;;Paras
1629;Light Screen;;False;;;True;False;;Paras
1630;Psybeam;;False;;;True;False;;Paras
1631;Pursuit;;False;;;True;False;;Paras
1632;Screech;;False;;;True;False;;Paras
1633;PoisonPowder;1;False;;;False;False;;Parasect
1634;PoisonPowder;13;False;;;False;False;;Parasect
1635;Scratch;1;False;;;False;False;;Parasect
1636;Stun Spore;1;False;;;False;False;;Parasect
1637;Stun Spore;7;False;;;False;False;;Parasect
1638;Leech Life;19;False;;;False;False;;Parasect
1639;Spore;28;False;;;False;False;;Parasect
1640;Slash;37;False;;;False;False;;Parasect
1641;Growth;46;False;;;False;False;;Parasect
1642;Giga Drain;55;False;;19;False;False;;Parasect
1643;Cut;;False;01;;False;False;;Parasect
1644;Flash;;False;05;;False;False;;Parasect
1645;Curse;;False;;03;False;False;;Parasect
1646;Toxic;;False;;06;False;False;;Parasect
1647;Rock Smash;;False;;08;False;False;;Parasect
1648;Hidden Power;;False;;10;False;False;;Parasect
1649;Sunny Day;;False;;11;False;False;;Parasect
1650;Sweet Scent;;False;;12;True;False;;Parasect
1651;Snore;;False;;13;False;False;;Parasect
1652;Hyper Beam;;False;;15;False;False;;Parasect
1653;Protect;;False;;17;False;False;;Parasect
1654;Endure;;False;;20;False;False;;Parasect
1655;Frustration;;False;;21;False;False;;Parasect
1656;SolarBeam;;False;;22;False;False;;Parasect
1657;Return;;False;;27;False;False;;Parasect
1658;Dig;;False;;28;False;False;;Parasect
1659;Double Team;;False;;32;False;False;;Parasect
1660;Swagger;;False;;34;False;False;;Parasect
1661;Sleep Talk;;False;;35;False;False;;Parasect
1662;Sludge Bomb;;False;;36;False;False;;Parasect
1663;Rest;;False;;44;False;False;;Parasect
1664;Attract;;False;;45;False;False;;Parasect
1665;Thief;;False;;46;False;False;;Parasect
1666;Fury Cutter;;False;;49;False;False;;Parasect
1667;Counter;;False;;;True;False;;Parasect
1668;False Swipe;;False;;;True;False;;Parasect
1669;Flail;;False;;;True;False;;Parasect
1670;Light Screen;;False;;;True;False;;Parasect
1671;Psybeam;;False;;;True;False;;Parasect
1672;Pursuit;;False;;;True;False;;Parasect
1673;Screech;;False;;;True;False;;Parasect
1674;Disable;1;False;;;False;False;;Venonat
1675;Foresight;1;False;;;False;False;;Venonat
1676;Tackle;1;False;;;False;False;;Venonat
1677;Supersonic;9;False;;;False;False;;Venonat
1678;Confusion;17;False;;;False;False;;Venonat
1679;PoisonPowder;20;False;;;False;False;;Venonat
1680;Leech Life;25;False;;;False;False;;Venonat
1681;Stun Spore;28;False;;;False;False;;Venonat
1682;Psybeam;33;False;;;False;False;;Venonat
1683;Sleep Powder;36;False;;;False;False;;Venonat
1684;Psychic;41;False;;29;False;False;;Venonat
1685;Curse;;False;;03;False;False;;Venonat
1686;Toxic;;False;;06;False;False;;Venonat
1687;Hidden Power;;False;;10;False;False;;Venonat
1688;Sunny Day;;False;;11;False;False;;Venonat
1689;Sweet Scent;;False;;12;False;False;;Venonat
1690;Snore;;False;;13;False;False;;Venonat
1691;Protect;;False;;17;False;False;;Venonat
1692;Giga Drain;;False;;19;True;False;;Venonat
1693;Endure;;False;;20;False;False;;Venonat
1694;Frustration;;False;;21;False;False;;Venonat
1695;SolarBeam;;False;;22;False;False;;Venonat
1696;Return;;False;;27;False;False;;Venonat
1697;Double Team;;False;;32;False;False;;Venonat
1698;Swagger;;False;;34;False;False;;Venonat
1699;Sleep Talk;;False;;35;False;False;;Venonat
1700;Sludge Bomb;;False;;36;False;False;;Venonat
1701;Swift;;False;;39;False;False;;Venonat
1702;Rest;;False;;44;False;False;;Venonat
1703;Attract;;False;;45;False;False;;Venonat
1704;Thief;;False;;46;False;False;;Venonat
1705;Baton Pass;;False;;;True;False;;Venonat
1706;Screech;;False;;;True;False;;Venonat
1707;Disable;1;False;;;False;False;;Venomoth
1708;Foresight;1;False;;;False;False;;Venomoth
1709;Supersonic;1;False;;;False;False;;Venomoth
1710;Supersonic;9;False;;;False;False;;Venomoth
1711;Tackle;1;False;;;False;False;;Venomoth
1712;Confusion;17;False;;;False;False;;Venomoth
1713;PoisonPowder;20;False;;;False;False;;Venomoth
1714;Leech Life;25;False;;;False;False;;Venomoth
1715;Stun Spore;28;False;;;False;False;;Venomoth
1716;Gust;31;False;;;False;False;;Venomoth
1717;Psybeam;36;False;;;False;False;;Venomoth
1718;Sleep Powder;42;False;;;False;False;;Venomoth
1719;Psychic;52;False;;29;False;False;;Venomoth
1720;Flash;;False;05;;False;False;;Venomoth
1721;Curse;;False;;03;False;False;;Venomoth
1722;Toxic;;False;;06;False;False;;Venomoth
1723;Hidden Power;;False;;10;False;False;;Venomoth
1724;Sunny Day;;False;;11;False;False;;Venomoth
1725;Sweet Scent;;False;;12;False;False;;Venomoth
1726;Snore;;False;;13;False;False;;Venomoth
1727;Hyper Beam;;False;;15;False;False;;Venomoth
1728;Protect;;False;;17;False;False;;Venomoth
1729;Giga Drain;;False;;19;True;False;;Venomoth
1730;Endure;;False;;20;False;False;;Venomoth
1731;Frustration;;False;;21;False;False;;Venomoth
1732;SolarBeam;;False;;22;False;False;;Venomoth
1733;Return;;False;;27;False;False;;Venomoth
1734;Double Team;;False;;32;False;False;;Venomoth
1735;Swagger;;False;;34;False;False;;Venomoth
1736;Sleep Talk;;False;;35;False;False;;Venomoth
1737;Sludge Bomb;;False;;36;False;False;;Venomoth
1738;Swift;;False;;39;False;False;;Venomoth
1739;Rest;;False;;44;False;False;;Venomoth
1740;Attract;;False;;45;False;False;;Venomoth
1741;Thief;;False;;46;False;False;;Venomoth
1742;Baton Pass;;False;;;True;False;;Venomoth
1743;Screech;;False;;;True;False;;Venomoth
1744;Scratch;1;False;;;False;False;;Diglett
1745;Growl;5;False;;;False;False;;Diglett
1746;Magnitude;9;False;;;False;False;;Diglett
1747;Dig;17;False;;28;False;False;;Diglett
1748;Sand-Attack;25;False;;;False;False;;Diglett
1749;Slash;33;False;;;False;False;;Diglett
1750;Earthquake;41;False;;26;False;False;;Diglett
1751;Fissure;49;False;;;False;False;;Diglett
1752;Cut;;False;01;;False;False;;Diglett
1753;Curse;;False;;03;False;False;;Diglett
1754;Toxic;;False;;06;False;False;;Diglett
1755;Rock Smash;;False;;08;False;False;;Diglett
1756;Hidden Power;;False;;10;False;False;;Diglett
1757;Sunny Day;;False;;11;False;False;;Diglett
1758;Snore;;False;;13;False;False;;Diglett
1759;Protect;;False;;17;False;False;;Diglett
1760;Endure;;False;;20;False;False;;Diglett
1761;Frustration;;False;;21;False;False;;Diglett
1762;Return;;False;;27;False;False;;Diglett
1763;Mud-Slap;;False;;31;False;False;;Diglett
1764;Double Team;;False;;32;False;False;;Diglett
1765;Swagger;;False;;34;False;False;;Diglett
1766;Sleep Talk;;False;;35;False;False;;Diglett
