;Move;Lvl;PreEvol;HM;TM;Egg;Tutor;TR;Pokemon
7643;Growl;1;False;;;False;False;;Furret
7644;Quick Attack;1;False;;;False;False;;Furret
7645;Quick Attack;7;False;;;False;False;;Furret
7646;Scratch;1;False;;;False;False;;Furret
7647;Fury Swipes;13;False;;;False;False;;Furret
7648;Helping Hand;17;False;;;False;False;;Furret
7649;Follow Me;21;False;;;False;False;;Furret
7650;Slam;28;False;;;False;False;;Furret
7651;Rest;32;False;;44;False;False;;Furret
7652;Sucker Punch;36;False;;;False;False;;Furret
7653;Amnesia;42;False;;;False;False;;Furret
7654;Baton Pass;46;False;;;False;False;;Furret
7655;Reversal;50;False;;;True;False;;Furret
7656;Hyper Voice;56;False;;;False;False;;Furret
7657;Focus Punch;;False;;01;False;False;;Furret
7658;Water Pulse;;False;;03;False;False;;Furret
7659;Work Up;;False;;10;False;False;;Furret
7660;Sunny Day;;False;;11;False;False;;Furret
7661;Ice Beam;;False;;13;False;False;;Furret
7662;Blizzard;;False;;14;False;False;;Furret
7663;Hyper Beam;;False;;15;False;False;;Furret
7664;Protect;;False;;17;False;False;;Furret
7665;Rain Dance;;False;;18;False;False;;Furret
7666;Solar Beam;;False;;22;False;False;;Furret
7667;Iron Tail;;False;;23;False;False;;Furret
7668;Thunderbolt;;False;;24;False;False;;Furret
7669;Thunder;;False;;25;False;False;;Furret
7670;Dig;;False;;28;False;False;;Furret
7671;Shadow Ball;;False;;30;False;False;;Furret
7672;Brick Break;;False;;31;False;False;;Furret
7673;Double Team;;False;;32;False;False;;Furret
7674;Shock Wave;;False;;34;False;False;;Furret
7675;Flamethrower;;False;;35;False;False;;Furret
7676;Facade;;False;;42;False;False;;Furret
7677;Attract;;False;;45;False;False;;Furret
7678;Thief;;False;;46;False;False;;Furret
7679;Focus Blast;;False;;52;False;False;;Furret
7680;Fling;;False;;56;False;False;;Furret
7681;Charge Beam;;False;;57;False;False;;Furret
7682;Endure;;False;;58;False;False;;Furret
7683;Shadow Claw;;False;;65;False;False;;Furret
7684;Giga Impact;;False;;68;False;False;;Furret
7685;Sleep Talk;;False;;82;False;False;;Furret
7686;Grass Knot;;False;;86;False;False;;Furret
7687;Swagger;;False;;87;False;False;;Furret
7688;U-turn;;False;;89;False;False;;Furret
7689;Substitute;;False;;90;False;False;;Furret
7690;Cut;;False;;93;False;False;;Furret
7691;Surf;;False;;95;False;False;;Furret
7692;Strength;;False;;96;False;False;;Furret
7693;Rock Smash;;False;;98;False;False;;Furret
7694;Baby-Doll Eyes;;False;;;True;False;;Furret
7695;Charm;;False;;;True;False;;Furret
7696;Covet;;False;;;True;False;;Furret
7697;Double-Edge;;False;;;True;False;;Furret
7698;Focus Energy;;False;;;True;False;;Furret
7699;Last Resort;;False;;;True;False;;Furret
7700;Slash;;False;;;True;False;;Furret
7701;Trick;;False;;;True;False;;Furret
7702;Growl;1;False;;;False;False;;Hoothoot
7703;Peck;1;False;;;False;False;;Hoothoot
7704;Tackle;3;False;;;False;False;;Hoothoot
7705;Echoed Voice;6;False;;;False;False;;Hoothoot
7706;Confusion;9;False;;;False;False;;Hoothoot
7707;Reflect;12;False;;18;False;False;;Hoothoot
7708;Psycho Shift;15;False;;;False;False;;Hoothoot
7709;Air Slash;18;False;;95;False;False;;Hoothoot
7710;Extrasensory;21;False;;;False;False;;Hoothoot
7711;Take Down;24;False;;;False;False;;Hoothoot
7712;Uproar;27;False;;;False;False;35;Hoothoot
7713;Roost;30;False;;;False;False;;Hoothoot
7714;Moonblast;33;False;;;False;False;;Hoothoot
7715;Hypnosis;36;False;;;False;False;;Hoothoot
7716;Dream Eater;39;False;;;False;False;;Hoothoot
7717;Fly;;False;;06;False;False;;Hoothoot
7718;Screech;;False;;16;False;False;;Hoothoot
7719;Rest;;False;;21;False;False;;Hoothoot
7720;Thief;;False;;23;False;False;;Hoothoot
7721;Snore;;False;;24;False;False;;Hoothoot
7722;Protect;;False;;25;False;False;;Hoothoot
7723;Steel Wing;;False;;30;False;False;;Hoothoot
7724;Attract;;False;;31;False;False;;Hoothoot
7725;Rain Dance;;False;;33;False;False;;Hoothoot
7726;Sunny Day;;False;;34;False;False;;Hoothoot
7727;Facade;;False;;39;False;False;;Hoothoot
7728;Swift;;False;;40;False;False;;Hoothoot
7729;Imprison;;False;;44;False;False;;Hoothoot
7730;Round;;False;;76;False;False;;Hoothoot
7731;Defog;;False;;;True;False;;Hoothoot
7732;Feather Dance;;False;;;True;False;;Hoothoot
7733;Night Shade;;False;;;True;False;;Hoothoot
7734;Supersonic;;False;;;True;False;;Hoothoot
7735;Whirlwind;;False;;;True;False;;Hoothoot
7736;Wing Attack;;False;;;True;False;;Hoothoot
7737;Dual Wingbeat;;False;;;False;True;;Hoothoot
7738;Psychic;;False;;;False;False;11;Hoothoot
7739;Agility;;False;;;False;False;12;Hoothoot
7740;Amnesia;;False;;;False;False;17;Hoothoot
7741;Substitute;;False;;;False;False;20;Hoothoot
7742;Endure;;False;;;False;False;26;Hoothoot
7743;Sleep Talk;;False;;;False;False;27;Hoothoot
7744;Shadow Ball;;False;;;False;False;33;Hoothoot
7745;Heat Wave;;False;;;False;False;36;Hoothoot
7746;Hyper Voice;;False;;;False;False;42;Hoothoot
7747;Calm Mind;;False;;;False;False;49;Hoothoot
7748;Nasty Plot;;False;;;False;False;68;Hoothoot
7749;Zen Headbutt;;False;;;False;False;69;Hoothoot
7750;Stored Power;;False;;;False;False;82;Hoothoot
7751;Work Up;;False;;;False;False;85;Hoothoot
7752;Hurricane;;False;;;False;False;89;Hoothoot
7753;Echoed Voice;1;False;;;False;False;;Noctowl
7754;Growl;1;False;;;False;False;;Noctowl
7755;Peck;1;False;;;False;False;;Noctowl
7756;Sky Attack;1;False;;;False;False;;Noctowl
7757;Tackle;1;False;;;False;False;;Noctowl
7758;Confusion;9;False;;;False;False;;Noctowl
7759;Reflect;12;False;;18;False;False;;Noctowl
7760;Psycho Shift;15;False;;;False;False;;Noctowl
7761;Air Slash;18;False;;95;False;False;;Noctowl
7762;Extrasensory;23;False;;;False;False;;Noctowl
7763;Take Down;28;False;;;False;False;;Noctowl
7764;Uproar;33;False;;;False;False;35;Noctowl
7765;Roost;38;False;;;False;False;;Noctowl
7766;Moonblast;43;False;;;False;False;;Noctowl
7767;Hypnosis;48;False;;;False;False;;Noctowl
7768;Dream Eater;53;False;;;False;False;;Noctowl
7769;Fly;;False;;06;False;False;;Noctowl
7770;Hyper Beam;;False;;08;False;False;;Noctowl
7771;Giga Impact;;False;;09;False;False;;Noctowl
7772;Screech;;False;;16;False;False;;Noctowl
7773;Rest;;False;;21;False;False;;Noctowl
7774;Thief;;False;;23;False;False;;Noctowl
7775;Snore;;False;;24;False;False;;Noctowl
7776;Protect;;False;;25;False;False;;Noctowl
7777;Steel Wing;;False;;30;False;False;;Noctowl
7778;Attract;;False;;31;False;False;;Noctowl
7779;Rain Dance;;False;;33;False;False;;Noctowl
7780;Sunny Day;;False;;34;False;False;;Noctowl
7781;Facade;;False;;39;False;False;;Noctowl
7782;Swift;;False;;40;False;False;;Noctowl
7783;Imprison;;False;;44;False;False;;Noctowl
7784;Round;;False;;76;False;False;;Noctowl
7785;Defog;;False;;;True;False;;Noctowl
7786;Feather Dance;;False;;;True;False;;Noctowl
7787;Night Shade;;False;;;True;False;;Noctowl
7788;Supersonic;;False;;;True;False;;Noctowl
7789;Whirlwind;;False;;;True;False;;Noctowl
7790;Wing Attack;;False;;;True;False;;Noctowl
7791;Dual Wingbeat;;False;;;False;True;;Noctowl
7792;Psychic;;False;;;False;False;11;Noctowl
7793;Agility;;False;;;False;False;12;Noctowl
7794;Amnesia;;False;;;False;False;17;Noctowl
7795;Substitute;;False;;;False;False;20;Noctowl
7796;Endure;;False;;;False;False;26;Noctowl
7797;Sleep Talk;;False;;;False;False;27;Noctowl
7798;Shadow Ball;;False;;;False;False;33;Noctowl
7799;Future Sight;;False;;;False;False;34;Noctowl
7800;Heat Wave;;False;;;False;False;36;Noctowl
7801;Hyper Voice;;False;;;False;False;42;Noctowl
7802;Calm Mind;;False;;;False;False;49;Noctowl
7803;Nasty Plot;;False;;;False;False;68;Noctowl
7804;Zen Headbutt;;False;;;False;False;69;Noctowl
7805;Stored Power;;False;;;False;False;82;Noctowl
7806;Work Up;;False;;;False;False;85;Noctowl
7807;Hurricane;;False;;;False;False;89;Noctowl
7808;Tackle;1;False;;;False;False;;Ledyba
7809;Supersonic;5;False;;;False;False;;Ledyba
7810;Swift;8;False;;;False;False;;Ledyba
7811;Light Screen;12;False;;16;False;False;;Ledyba
7812;Reflect;12;False;;33;False;False;;Ledyba
7813;Safeguard;12;False;;20;False;False;;Ledyba
7814;Mach Punch;15;False;;;False;False;;Ledyba
7815;Roost;19;False;;51;False;False;;Ledyba
7816;Struggle Bug;22;False;;;False;False;;Ledyba
7817;Baton Pass;26;False;;;False;False;;Ledyba
7818;Agility;29;False;;;False;False;;Ledyba
7819;Bug Buzz;33;False;;62;False;False;;Ledyba
7820;Air Slash;36;False;;;False;False;;Ledyba
7821;Double-Edge;40;False;;;False;False;;Ledyba
7822;Focus Punch;;False;;01;False;False;;Ledyba
7823;Sunny Day;;False;;11;False;False;;Ledyba
7824;Protect;;False;;17;False;False;;Ledyba
7825;Giga Drain;;False;;19;False;False;;Ledyba
7826;Solar Beam;;False;;22;False;False;;Ledyba
7827;Dig;;False;;28;False;False;;Ledyba
7828;Brick Break;;False;;31;False;False;;Ledyba
7829;Double Team;;False;;32;False;False;;Ledyba
7830;Aerial Ace;;False;;40;False;False;;Ledyba
7831;Facade;;False;;42;False;False;;Ledyba
7832;Rest;;False;;44;False;False;;Ledyba
7833;Attract;;False;;45;False;False;;Ledyba
7834;Thief;;False;;46;False;False;;Ledyba
7835;Fling;;False;;56;False;False;;Ledyba
7836;Endure;;False;;58;False;False;;Ledyba
7837;Drain Punch;;False;;60;False;False;;Ledyba
7838;Flash;;False;;70;False;False;;Ledyba
7839;Swords Dance;;False;;75;False;False;;Ledyba
7840;Sleep Talk;;False;;82;False;False;;Ledyba
7841;Swagger;;False;;87;False;False;;Ledyba
7842;U-turn;;False;;89;False;False;;Ledyba
7843;Substitute;;False;;90;False;False;;Ledyba
7844;Bug Bite;;False;;;True;False;;Ledyba
7845;Counter;;False;;;True;False;;Ledyba
7846;Encore;;False;;;True;False;;Ledyba
7847;Knock Off;;False;;;True;False;;Ledyba
7848;Psybeam;;False;;;True;False;;Ledyba
7849;Screech;;False;;;True;False;;Ledyba
7850;Tailwind;;False;;;True;False;;Ledyba
7851;Supersonic;1;False;;;False;False;;Ledian
7852;Supersonic;5;False;;;False;False;;Ledian
7853;Swift;1;False;;;False;False;;Ledian
7854;Swift;8;False;;;False;False;;Ledian
7855;Tackle;1;False;;;False;False;;Ledian
7856;Light Screen;12;False;;16;False;False;;Ledian
7857;Reflect;12;False;;33;False;False;;Ledian
7858;Safeguard;12;False;;20;False;False;;Ledian
7859;Mach Punch;15;False;;;False;False;;Ledian
7860;Roost;20;False;;51;False;False;;Ledian
7861;Struggle Bug;24;False;;;False;False;;Ledian
7862;Baton Pass;29;False;;;False;False;;Ledian
7863;Agility;33;False;;;False;False;;Ledian
7864;Bug Buzz;38;False;;62;False;False;;Ledian
7865;Air Slash;42;False;;;False;False;;Ledian
7866;Double-Edge;47;False;;;False;False;;Ledian
7867;Focus Punch;;False;;01;False;False;;Ledian
7868;Sunny Day;;False;;11;False;False;;Ledian
7869;Hyper Beam;;False;;15;False;False;;Ledian
7870;Protect;;False;;17;False;False;;Ledian
7871;Giga Drain;;False;;19;False;False;;Ledian
7872;Solar Beam;;False;;22;False;False;;Ledian
7873;Dig;;False;;28;False;False;;Ledian
7874;Brick Break;;False;;31;False;False;;Ledian
7875;Double Team;;False;;32;False;False;;Ledian
7876;Aerial Ace;;False;;40;False;False;;Ledian
7877;Facade;;False;;42;False;False;;Ledian
7878;Rest;;False;;44;False;False;;Ledian
7879;Attract;;False;;45;False;False;;Ledian
7880;Thief;;False;;46;False;False;;Ledian
7881;Focus Blast;;False;;52;False;False;;Ledian
7882;Fling;;False;;56;False;False;;Ledian
7883;Endure;;False;;58;False;False;;Ledian
7884;Drain Punch;;False;;60;False;False;;Ledian
7885;Giga Impact;;False;;68;False;False;;Ledian
7886;Flash;;False;;70;False;False;;Ledian
7887;Swords Dance;;False;;75;False;False;;Ledian
7888;Sleep Talk;;False;;82;False;False;;Ledian
7889;Swagger;;False;;87;False;False;;Ledian
7890;U-turn;;False;;89;False;False;;Ledian
7891;Substitute;;False;;90;False;False;;Ledian
7892;Strength;;False;;96;False;False;;Ledian
7893;Rock Smash;;False;;98;False;False;;Ledian
7894;Bug Bite;;False;;;True;False;;Ledian
7895;Counter;;False;;;True;False;;Ledian
7896;Encore;;False;;;True;False;;Ledian
7897;Knock Off;;False;;;True;False;;Ledian
7898;Psybeam;;False;;;True;False;;Ledian
7899;Screech;;False;;;True;False;;Ledian
7900;Tailwind;;False;;;True;False;;Ledian
7901;Poison Sting;1;False;;;False;False;;Spinarak
7902;String Shot;1;False;;;False;False;;Spinarak
7903;Absorb;5;False;;;False;False;;Spinarak
7904;Infestation;8;False;;;False;False;;Spinarak
7905;Scary Face;12;False;;;False;False;;Spinarak
7906;Night Shade;15;False;;;False;False;;Spinarak
7907;Shadow Sneak;19;False;;;False;False;;Spinarak
7908;Fury Swipes;22;False;;;False;False;;Spinarak
7909;Sucker Punch;26;False;;;False;False;;Spinarak
7910;Leech Life;29;False;;;False;False;;Spinarak
7911;Agility;33;False;;;False;False;;Spinarak
7912;Pin Missile;36;False;;;False;False;;Spinarak
7913;Psychic;40;False;;29;False;False;;Spinarak
7914;Poison Jab;43;False;;84;False;False;;Spinarak
7915;Cross Poison;47;False;;;False;False;;Spinarak
7916;Sticky Web;50;False;;;False;False;;Spinarak
7917;Toxic Thread;54;False;;;False;False;;Spinarak
7918;Sunny Day;;False;;11;False;False;;Spinarak
7919;Protect;;False;;17;False;False;;Spinarak
7920;Giga Drain;;False;;19;False;False;;Spinarak
7921;Solar Beam;;False;;22;False;False;;Spinarak
7922;Dig;;False;;28;False;False;;Spinarak
7923;Double Team;;False;;32;False;False;;Spinarak
7924;Sludge Bomb;;False;;36;False;False;;Spinarak
7925;Facade;;False;;42;False;False;;Spinarak
7926;Rest;;False;;44;False;False;;Spinarak
7927;Attract;;False;;45;False;False;;Spinarak
7928;Thief;;False;;46;False;False;;Spinarak
7929;Endure;;False;;58;False;False;;Spinarak
7930;Bug Buzz;;False;;62;False;False;;Spinarak
7931;Flash;;False;;70;False;False;;Spinarak
7932;X-Scissor;;False;;81;False;False;;Spinarak
7933;Sleep Talk;;False;;82;False;False;;Spinarak
7934;Swagger;;False;;87;False;False;;Spinarak
7935;Substitute;;False;;90;False;False;;Spinarak
7936;Baton Pass;;False;;;True;False;;Spinarak
7937;Disable;;False;;;True;False;;Spinarak
7938;Lunge;;False;;;True;False;;Spinarak
7939;Megahorn;;False;;;True;False;;Spinarak
7940;Night Slash;;False;;;True;False;;Spinarak
7941;Psybeam;;False;;;True;False;;Spinarak
7942;Rage Powder;;False;;;True;False;;Spinarak
7943;Toxic Spikes;;False;;;True;False;;Spinarak
7944;Absorb;1;False;;;False;False;;Ariados
7945;Absorb;5;False;;;False;False;;Ariados
7946;Bug Bite;1;False;;;False;False;;Ariados
7947;Fell Stinger;1;False;;;False;False;;Ariados
7948;Focus Energy;1;False;;;False;False;;Ariados
7949;Poison Sting;1;False;;;False;False;;Ariados
7950;String Shot;1;False;;;False;False;;Ariados
7951;Swords Dance;1;False;;75;False;False;;Ariados
7952;Venom Drench;1;False;;;False;False;;Ariados
7953;Infestation;8;False;;;False;False;;Ariados
7954;Scary Face;12;False;;;False;False;;Ariados
7955;Night Shade;15;False;;;False;False;;Ariados
7956;Shadow Sneak;19;False;;;False;False;;Ariados
7957;Fury Swipes;23;False;;;False;False;;Ariados
7958;Sucker Punch;28;False;;;False;False;;Ariados
7959;Leech Life;32;False;;;False;False;;Ariados
7960;Agility;37;False;;;False;False;;Ariados
7961;Pin Missile;41;False;;;False;False;;Ariados
7962;Psychic;46;False;;29;False;False;;Ariados
7963;Poison Jab;50;False;;84;False;False;;Ariados
7964;Cross Poison;55;False;;;False;False;;Ariados
7965;Sticky Web;58;False;;;False;False;;Ariados
7966;Toxic Thread;63;False;;;False;False;;Ariados
7967;Sunny Day;;False;;11;False;False;;Ariados
7968;Hyper Beam;;False;;15;False;False;;Ariados
7969;Protect;;False;;17;False;False;;Ariados
7970;Giga Drain;;False;;19;False;False;;Ariados
7971;Solar Beam;;False;;22;False;False;;Ariados
7972;Dig;;False;;28;False;False;;Ariados
7973;Double Team;;False;;32;False;False;;Ariados
7974;Sludge Bomb;;False;;36;False;False;;Ariados
7975;Facade;;False;;42;False;False;;Ariados
7976;Rest;;False;;44;False;False;;Ariados
7977;Attract;;False;;45;False;False;;Ariados
7978;Thief;;False;;46;False;False;;Ariados
7979;Endure;;False;;58;False;False;;Ariados
7980;Bug Buzz;;False;;62;False;False;;Ariados
7981;Giga Impact;;False;;68;False;False;;Ariados
7982;Flash;;False;;70;False;False;;Ariados
7983;X-Scissor;;False;;81;False;False;;Ariados
7984;Sleep Talk;;False;;82;False;False;;Ariados
7985;Swagger;;False;;87;False;False;;Ariados
7986;Substitute;;False;;90;False;False;;Ariados
7987;Baton Pass;;False;;;True;False;;Ariados
7988;Disable;;False;;;True;False;;Ariados
7989;Lunge;;False;;;True;False;;Ariados
7990;Megahorn;;False;;;True;False;;Ariados
7991;Night Slash;;False;;;True;False;;Ariados
7992;Psybeam;;False;;;True;False;;Ariados
7993;Rage Powder;;False;;;True;False;;Ariados
7994;Toxic Spikes;;False;;;True;False;;Ariados
7995;Absorb;1;False;;;False;False;;Crobat
7996;Astonish;1;False;;;False;False;;Crobat
7997;Cross Poison;1;False;;73;False;False;;Crobat
7998;Mean Look;1;False;;;False;False;;Crobat
7999;Screech;1;False;;16;False;False;;Crobat
8000;Supersonic;1;False;;;False;False;;Crobat
8001;Tailwind;1;False;;;False;False;;Crobat
8002;Toxic;1;False;;;False;False;;Crobat
8003;Poison Fang;15;False;;;False;False;;Crobat
8004;Quick Guard;20;False;;;False;False;;Crobat
8005;Air Cutter;27;False;;;False;False;;Crobat
8006;Bite;34;False;;;False;False;;Crobat
8007;Haze;41;False;;;False;False;;Crobat
8008;Venoshock;48;False;;74;False;False;;Crobat
8009;Confuse Ray;55;False;;;False;False;;Crobat
8010;Air Slash;62;False;;95;False;False;;Crobat
8011;Leech Life;69;False;;;False;False;18;Crobat
8012;Fly;;False;;06;False;False;;Crobat
8013;Hyper Beam;;False;;08;False;False;;Crobat
8014;Giga Impact;;False;;09;False;False;;Crobat
8015;Rest;;False;;21;False;False;;Crobat
8016;Thief;;False;;23;False;False;;Crobat
8017;Snore;;False;;24;False;False;;Crobat
8018;Protect;;False;;25;False;False;;Crobat
8019;Giga Drain;;False;;28;False;False;;Crobat
8020;Steel Wing;;False;;30;False;False;;Crobat
8021;Attract;;False;;31;False;False;;Crobat
8022;Rain Dance;;False;;33;False;False;;Crobat
8023;Sunny Day;;False;;34;False;False;;Crobat
8024;Facade;;False;;39;False;False;;Crobat
8025;Swift;;False;;40;False;False;;Crobat
8026;U-turn;;False;;56;False;False;;Crobat
8027;Payback;;False;;57;False;False;;Crobat
8028;Assurance;;False;;58;False;False;;Crobat
8029;Round;;False;;76;False;False;;Crobat
8030;Hex;;False;;77;False;False;;Crobat
8031;Acrobatics;;False;;78;False;False;;Crobat
8032;Dual Wingbeat;;False;;;False;True;;Crobat
8033;Agility;;False;;;False;False;12;Crobat
8034;Substitute;;False;;;False;False;20;Crobat
8035;Sludge Bomb;;False;;;False;False;22;Crobat
8036;Endure;;False;;;False;False;26;Crobat
8037;Sleep Talk;;False;;;False;False;27;Crobat
8038;Crunch;;False;;;False;False;32;Crobat
8039;Shadow Ball;;False;;;False;False;33;Crobat
8040;Uproar;;False;;;False;False;35;Crobat
8041;Heat Wave;;False;;;False;False;36;Crobat
8042;Taunt;;False;;;False;False;37;Crobat
8043;Dark Pulse;;False;;;False;False;58;Crobat
8044;X-Scissor;;False;;;False;False;60;Crobat
8045;Brave Bird;;False;;;False;False;66;Crobat
8046;Nasty Plot;;False;;;False;False;68;Crobat
8047;Zen Headbutt;;False;;;False;False;69;Crobat
8048;Hurricane;;False;;;False;False;89;Crobat
8049;Venom Drench;;False;;;False;False;91;Crobat
8050;Supersonic;1;False;;;False;False;;Chinchou
8051;Water Gun;1;False;;;False;False;;Chinchou
8052;Electro Ball;4;False;;;False;False;80;Chinchou
8053;Thunder Wave;8;False;;14;False;False;;Chinchou
8054;Bubble Beam;12;False;;;False;False;;Chinchou
8055;Confuse Ray;16;False;;;False;False;;Chinchou
8056;Spark;20;False;;;False;False;;Chinchou
8057;Charge;24;False;;;False;False;;Chinchou
8058;Discharge;28;False;;;False;False;;Chinchou
8059;Aqua Ring;32;False;;;False;False;;Chinchou
8060;Flail;36;False;;;False;False;;Chinchou
8061;Take Down;40;False;;;False;False;;Chinchou
8062;Hydro Pump;44;False;;;False;False;03;Chinchou
8063;Screech;;False;;16;False;False;;Chinchou
8064;Rest;;False;;21;False;False;;Chinchou
8065;Snore;;False;;24;False;False;;Chinchou
8066;Protect;;False;;25;False;False;;Chinchou
8067;Icy Wind;;False;;27;False;False;;Chinchou
8068;Attract;;False;;31;False;False;;Chinchou
8069;Rain Dance;;False;;33;False;False;;Chinchou
8070;Hail;;False;;35;False;False;;Chinchou
8071;Whirlpool;;False;;36;False;False;;Chinchou
8072;Facade;;False;;39;False;False;;Chinchou
8073;Dive;;False;;45;False;False;;Chinchou
8074;Bounce;;False;;52;False;False;;Chinchou
8075;Brine;;False;;55;False;False;;Chinchou
8076;Round;;False;;76;False;False;;Chinchou
8077;Volt Switch;;False;;80;False;False;;Chinchou
8078;Mist;;False;;;True;False;;Chinchou
8079;Psybeam;;False;;;True;False;;Chinchou
8080;Soak;;False;;;True;False;;Chinchou
8081;Water Pulse;;False;;;True;False;;Chinchou
8082;Rising Voltage;;False;;;False;True;;Chinchou
8083;Surf;;False;;;False;False;04;Chinchou
8084;Ice Beam;;False;;;False;False;05;Chinchou
8085;Blizzard;;False;;;False;False;06;Chinchou
8086;Thunderbolt;;False;;;False;False;08;Chinchou
8087;Thunder;;False;;;False;False;09;Chinchou
8088;Agility;;False;;;False;False;12;Chinchou
8089;Waterfall;;False;;;False;False;16;Chinchou
8090;Amnesia;;False;;;False;False;17;Chinchou
8091;Substitute;;False;;;False;False;20;Chinchou
8092;Endure;;False;;;False;False;26;Chinchou
8093;Sleep Talk;;False;;;False;False;27;Chinchou
8094;Scald;;False;;;False;False;84;Chinchou
8095;Wild Charge;;False;;;False;False;86;Chinchou
8096;Dazzling Gleam;;False;;;False;False;92;Chinchou
8097;Eerie Impulse;1;False;;93;False;False;;Lanturn
8098;Electro Ball;1;False;;;False;False;80;Lanturn
8099;Spit Up;1;False;;;False;False;;Lanturn
8100;Stockpile;1;False;;;False;False;;Lanturn
8101;Supersonic;1;False;;;False;False;;Lanturn
8102;Swallow;1;False;;;False;False;;Lanturn
8103;Thunder Wave;1;False;;14;False;False;;Lanturn
8104;Water Gun;1;False;;;False;False;;Lanturn
8105;Bubble Beam;12;False;;;False;False;;Lanturn
8106;Confuse Ray;16;False;;;False;False;;Lanturn
8107;Spark;20;False;;;False;False;;Lanturn
8108;Charge;24;False;;;False;False;;Lanturn
8109;Discharge;30;False;;;False;False;;Lanturn
8110;Aqua Ring;36;False;;;False;False;;Lanturn
8111;Flail;42;False;;;False;False;;Lanturn
8112;Take Down;48;False;;;False;False;;Lanturn
8113;Hydro Pump;54;False;;;False;False;03;Lanturn
8114;Hyper Beam;;False;;08;False;False;;Lanturn
8115;Giga Impact;;False;;09;False;False;;Lanturn
8116;Screech;;False;;16;False;False;;Lanturn
8117;Rest;;False;;21;False;False;;Lanturn
8118;Snore;;False;;24;False;False;;Lanturn
8119;Protect;;False;;25;False;False;;Lanturn
8120;Icy Wind;;False;;27;False;False;;Lanturn
8121;Attract;;False;;31;False;False;;Lanturn
8122;Rain Dance;;False;;33;False;False;;Lanturn
8123;Hail;;False;;35;False;False;;Lanturn
8124;Whirlpool;;False;;36;False;False;;Lanturn
8125;Facade;;False;;39;False;False;;Lanturn
8126;Dive;;False;;45;False;False;;Lanturn
8127;Bounce;;False;;52;False;False;;Lanturn
8128;Brine;;False;;55;False;False;;Lanturn
8129;Round;;False;;76;False;False;;Lanturn
8130;Volt Switch;;False;;80;False;False;;Lanturn
8131;Mist;;False;;;True;False;;Lanturn
8132;Psybeam;;False;;;True;False;;Lanturn
8133;Soak;;False;;;True;False;;Lanturn
8134;Water Pulse;;False;;;True;False;;Lanturn
8135;Rising Voltage;;False;;;False;True;;Lanturn
8136;Surf;;False;;;False;False;04;Lanturn
8137;Ice Beam;;False;;;False;False;05;Lanturn
8138;Blizzard;;False;;;False;False;06;Lanturn
8139;Thunderbolt;;False;;;False;False;08;Lanturn
8140;Thunder;;False;;;False;False;09;Lanturn
8141;Agility;;False;;;False;False;12;Lanturn
8142;Waterfall;;False;;;False;False;16;Lanturn
8143;Amnesia;;False;;;False;False;17;Lanturn
8144;Substitute;;False;;;False;False;20;Lanturn
8145;Endure;;False;;;False;False;26;Lanturn
8146;Sleep Talk;;False;;;False;False;27;Lanturn
8147;Scald;;False;;;False;False;84;Lanturn
8148;Wild Charge;;False;;;False;False;86;Lanturn
8149;Dazzling Gleam;;False;;;False;False;92;Lanturn
8150;Tail Whip;1;False;;;False;False;;Pichu
8151;Thunder Shock;1;False;;;False;False;;Pichu
8152;Play Nice;4;False;;;False;False;;Pichu
8153;Sweet Kiss;8;False;;;False;False;;Pichu
8154;Nuzzle;12;False;;;False;False;;Pichu
8155;Nasty Plot;16;False;;;False;False;68;Pichu
8156;Charm;20;False;;29;False;False;;Pichu
8157;Mega Punch;;False;;00;False;False;;Pichu
8158;Mega Kick;;False;;01;False;False;;Pichu
8159;Thunder Punch;;False;;05;False;False;;Pichu
8160;Thunder Wave;;False;;14;False;False;;Pichu
8161;Light Screen;;False;;17;False;False;;Pichu
8162;Reflect;;False;;18;False;False;;Pichu
8163;Rest;;False;;21;False;False;;Pichu
8164;Snore;;False;;24;False;False;;Pichu
8165;Protect;;False;;25;False;False;;Pichu
8166;Attract;;False;;31;False;False;;Pichu
8167;Rain Dance;;False;;33;False;False;;Pichu
8168;Facade;;False;;39;False;False;;Pichu
8169;Swift;;False;;40;False;False;;Pichu
8170;Helping Hand;;False;;41;False;False;;Pichu
8171;Fling;;False;;59;False;False;;Pichu
8172;Round;;False;;76;False;False;;Pichu
8173;Volt Switch;;False;;80;False;False;;Pichu
8174;Electroweb;;False;;82;False;False;;Pichu
8175;Electric Terrain;;False;;90;False;False;;Pichu
8176;Charge;;False;;;True;False;;Pichu
8177;Disarming Voice;;False;;;True;False;;Pichu
8178;Fake Out;;False;;;True;False;;Pichu
8179;Flail;;False;;;True;False;;Pichu
8180;Present;;False;;;True;False;;Pichu
8181;Tickle;;False;;;True;False;;Pichu
8182;Wish;;False;;;True;False;;Pichu
8183;Body Slam;;False;;;False;False;01;Pichu
8184;Surf;;False;;;False;False;04;Pichu
8185;Thunderbolt;;False;;;False;False;08;Pichu
8186;Thunder;;False;;;False;False;09;Pichu
8187;Substitute;;False;;;False;False;20;Pichu
8188;Reversal;;False;;;False;False;21;Pichu
8189;Endure;;False;;;False;False;26;Pichu
8190;Sleep Talk;;False;;;False;False;27;Pichu
8191;Encore;;False;;;False;False;30;Pichu
8192;Iron Tail;;False;;;False;False;31;Pichu
8193;Uproar;;False;;;False;False;35;Pichu
